HRR ID,HRR name,State,Number of patients in AMI cohort (2015),Percent readmitted within 30 days of discharge (2015),,,Percent seeing a primary care clinician within 14 days of discharge to home (2015),,,Percent having an ambulatory visit within 14 days of discharge to home (2015),,,Percent having an emergency room visit within 30 days of discharge (2015),,
420,Wichita Falls,TX,120,,,,63.871578841772,47.2899841587114,80.4531735248326,82.259148655615,63.5167823348825,101.001514976347,,,
421,Ogden,UT,94,,,,35.2967280622871,21.7291025967126,48.8643535278616,72.9333943641681,53.4804377671278,92.3863509612083,,,
422,Provo,UT,131,,,,43.9770178496003,31.6634528517122,56.2905828474884,71.3819970170162,55.7397272424422,87.0242667915903,21.1818156180664,13.1919886780429,29.17164255809
423,Salt Lake City,UT,585,9.61897726429687,7.02929170669533,12.2086628218984,41.18697744543,35.5760995124703,46.7978553783896,61.9794371116036,55.1239412179277,68.8349330052795,18.4250675953096,14.8667349187619,21.9834002718573
424,Burlington,VT,503,14.7000618081639,11.3507207579729,18.0494028583549,44.7282592130348,38.3173848748611,51.1391335512086,57.2908242867366,50.0121436636416,64.5695049098315,23.8607828148657,19.5915470789707,28.1300185507606
426,Arlington,VA,536,14.7138277170509,11.448442392209,17.9792130418928,46.2289764058347,39.7236441339119,52.7343086777574,73.9863921463996,65.7766290650743,82.1961552277248,22.9989583311897,18.9177917437882,27.0801249185912
427,Charlottesville,VA,399,13.9237641549095,10.243903402651,17.6036249071681,42.7045349283867,35.6305187277647,49.7785511290087,61.1889188294279,52.7296890448769,69.648148613979,21.9612876198669,17.3464731591332,26.5761020806006
428,Lynchburg,VA,227,12.3925407908486,7.80227944457532,16.9828021371219,52.9287692085769,41.9935721979422,63.8639662192117,59.3708014031481,47.848774188907,70.8928286173892,17.6766537308849,12.1986019853134,23.1547054764565
429,Newport News,VA,233,13.2025823613124,8.55492492794012,17.8502397946847,51.3294960060456,41.3680362329327,61.2909557791586,78.3385839126996,66.0452553553271,90.6319124700722,20.83928769738,15.0042871421136,26.6742882526464
430,Norfolk,VA,508,15.588693284722,12.1938223027159,18.9835642667282,52.8879010018464,45.7684833323238,60.0073186713689,66.4672311277372,58.4944832958763,74.4399789595981,23.9857021288716,19.763902039195,28.2075022185483
431,Richmond,VA,846,13.8178352389627,11.3351446349975,16.3005258429278,38.4041828523785,33.6904549448172,43.1179107599398,63.5430261293039,57.4946187220864,69.5914335365215,22.6305300845144,19.4459664377422,25.8150937312865
432,Roanoke,VA,563,14.6877770744496,11.4891056226805,17.8864485262186,44.0741173685688,37.8234986011683,50.3247361359694,58.8190100093107,51.5995670116101,66.0384530070112,19.7538519781524,16.0622784426383,23.4454255136664
435,Winchester,VA,263,15.2468513879558,10.4616090663318,20.0320937095798,53.5541895611154,43.7660398647533,63.3423392574774,62.9421471641127,52.3244400536095,73.5598542746159,26.2750258845558,20.0298486553144,32.5202031137973
437,Everett,WA,253,14.9530029139589,10.1348161829502,19.7711896449675,50.4174560272997,40.7737858203751,60.0611262342242,63.3679638986543,52.5576362128545,74.178291584454,22.9098083016626,16.9622309532795,28.8573856500456
438,Olympia,WA,214,9.90268713977206,5.66723788896808,14.138136390576,38.3107104126335,29.5222085993105,47.0992122259565,60.5100918330772,49.4506053231214,71.5695783430331,19.7474145706449,13.775113816817,25.7197153244727
439,Seattle,WA,867,13.8200555190295,11.3369659908939,16.3031450471651,41.8069781647751,37.0839384097351,46.530017919815,69.7567765011838,63.6484307452193,75.8651222571482,22.6145598013769,19.4404137632273,25.7887058395265
440,Spokane,WA,794,10.3628645051025,8.09200169654967,12.6337273136553,43.8443214358056,38.7893290820304,48.8993137895808,61.5037313044428,55.5210685948009,67.4863940140848,19.9557848911778,16.814125950167,23.0974438321887
441,Tacoma,WA,268,17.1576673854896,12.1445478658762,22.1707869051029,52.164517890957,42.4160822971252,61.9129534847887,65.8083513907177,54.8680400252188,76.7486627562165,24.6591812161504,18.6643350213788,30.6540274109219
442,Yakima,WA,153,,,,47.0552995268009,34.8393512350524,59.2712478185494,76.6305621196759,61.0559726330798,92.2051516062719,22.5578280280339,14.97530227027,30.1403537857977
443,Charleston,WV,670,16.423561396431,13.3116192043567,19.5355035885053,43.8030445504748,38.2841425065671,49.3219465943824,56.9364756565853,50.6287254921761,63.2442258209945,26.5227284620497,22.5930660203669,30.4523909037325
444,Huntington,WV,302,18.577071162904,13.5756274988592,23.5785148269488,39.5265334368303,31.7403039180464,47.3127629556143,53.5285234402608,44.4651695917264,62.5918772887953,27.7809968333156,21.7309130785047,33.8310805881266
445,Morgantown,WV,304,16.1688217550286,11.5946356945837,20.7430078154736,45.1621772156369,36.8717193531774,53.4526350780964,60.9726484457386,51.3425490279142,70.602747863563,23.4124721750844,17.9277538895388,28.89719046063
446,Appleton,WI,110,,,,40.1806670906316,26.8687932848365,53.4925408964268,64.7783597683166,47.8118697852011,81.7448497514322,,,
447,Green Bay,WI,254,13.8918420841295,9.3538403366472,18.4298438316118,34.0889373842854,25.8016412745449,42.3762334940259,52.4038722183916,42.0809690622745,62.7267753745086,22.8228595426882,16.9991444131997,28.6465746721768
448,La Crosse,WI,149,,,,60.553701193801,46.1610000218451,74.9464023657568,68.3541571145265,53.0863859840857,83.6219282449673,24.2913250328832,16.3561588554747,32.2264912102917
449,Madison,WI,503,15.2183534941642,11.7741158634646,18.6625911248638,44.5147172426408,37.9934323276693,51.0360021576124,60.6588731289408,53.0476317303793,68.2701145275022,25.66425652644,21.20068088918,30.1278321637001
450,Marshfield,WI,212,14.3618966389551,9.30612998326206,19.4176632946481,59.9517419103493,47.9588957991862,71.9445880215124,72.8615611674418,59.6021099711677,86.1210123637159,20.4943081231925,14.4386270527461,26.549989193639
451,Milwaukee,WI,987,13.8126620968859,11.5080708087268,16.1172533850449,41.7041279564822,37.0912677680267,46.3169881449377,62.7648949790499,57.0964697246066,68.4333202334932,21.375268863432,18.5046346560607,24.2459030708033
452,Neenah,WI,73,,,,,,,49.8710084142922,31.3985283888204,68.3434884397639,,,
456,Wausau,WI,110,,,,38.3055171561142,25.6148814009203,50.9961529113082,52.4109978394175,37.5838410209861,67.238154657849,,,
457,Casper,WY,126,,,,49.0227264327912,35.5681991250273,62.477253740555,64.3459431316695,48.9381712184717,79.7537150448673,19.2213468088633,11.5312064732344,26.9114871444921
999,United States,US,127837,15.1216001627072,,,40.2931759055433,,,63.3720232139284,,,22.6867025978394,,
