HRR ID,HRR name,State,Number of patients in medical cohort (2015),Percent readmitted within 30 days of discharge (2015),,,Percent seeing a primary care clinician within 14 days of discharge to home (2015),,,Percent having an ambulatory visit within 14 days of discharge to home (2015),,,Percent having an emergency room visit within 30 days of discharge (2015),,
380,Nashville,TN,29100,15.2050606074559,14.7554219677111,15.6546992472007,45.8604965143706,44.9275630994674,46.7934299292737,61.5985607725959,60.5188631278443,62.6782584173475,20.1887745053643,19.67004392662,20.7075050841086
382,Abilene,TX,3941,14.9571264862308,13.7440231024864,16.1702298699751,45.1835231593297,42.6407608657295,47.7262854529299,58.2176866447014,55.3369766212438,61.098396668159,20.0794278949468,18.670268551125,21.4885872387687
383,Amarillo,TX,4689,13.4539497359049,12.39916007661,14.5087393951998,40.1482403791338,38.0183548572303,42.2781259010373,59.4804177919035,56.8858685221367,62.0749670616703,17.6861532282514,16.4748649799758,18.897441476527
385,Austin,TX,11824,14.3629176081996,13.6787377865641,15.0470974298351,39.0801885634873,37.7409052747816,40.4194718521931,60.0617404144672,58.4030397884655,61.7204410404689,19.6807745191635,18.8788812286062,20.4826678097207
386,Beaumont,TX,4722,15.4407202970756,14.3236626207196,16.5577779734317,42.6265097122129,40.4294002287449,44.8236191956809,62.819115643147,60.1544117903464,65.4838194959475,20.2752105470508,18.996615902714,21.5538051913877
388,Bryan,TX,2252,14.5897010401909,13.0155532856418,16.16384879474,43.8085774784981,40.5724256191007,47.0447293378954,60.3192680460783,56.5310701739395,64.107465918217,21.248958719104,19.3479981634923,23.1499192747158
390,Corpus Christi,TX,4020,13.8865597839912,12.7280993628135,15.0450202051688,43.7120234964021,41.2325765551638,46.1914704376405,58.5612006930437,55.694388237112,61.4280131489754,19.7436694792698,18.3589607612897,21.1283781972499
391,Dallas,TX,37088,14.5996954307175,14.2104332627446,14.9889575986904,39.259514890771,38.4835215743522,40.0355082071898,59.3899955011084,58.4367253849689,60.3432656172478,20.0642663763959,19.6079430765962,20.5205896761955
393,El Paso,TX,7318,15.5862409589822,14.678666004703,16.4938159132614,42.2762331575349,40.6049062063914,43.9475601086784,59.9431662771191,57.9481051522691,61.938227401969,20.5334996336782,19.4905299201196,21.5764693472369
394,Fort Worth,TX,15957,14.0932521961801,13.5093538382876,14.6771505540725,45.8023622676644,44.5276765770312,47.0770479582976,62.1619578002728,60.6798777487135,63.6440378518322,20.5202806700779,19.8148880962369,21.2256732439188
396,Harlingen,TX,4474,14.4929058790387,13.3709325625013,15.6148791955761,51.9258503581907,49.5060709740059,54.3456297423754,69.2529837097031,66.4529669581151,72.0530004612912,20.1121714310875,18.7878354684094,21.4365073937655
397,Houston,TX,43820,15.4570356147614,15.0894288960625,15.8246423334604,36.4139821882847,35.7324284157841,37.0955359607852,59.5659153683471,58.6952828286103,60.4365479080839,20.0199696102297,19.6017977496764,20.4381414707829
399,Longview,TX,2510,16.6447519577384,15.0509792428706,18.2385246726063,41.1078490519099,37.9951049195394,44.2205931842803,57.8372621473807,54.1515770242501,61.5229472705112,22.4440237801945,20.5933385132062,24.2947090471828
400,Lubbock,TX,6857,14.2410461727375,13.3448313991211,15.1372609463539,39.792446689871,38.0880590509844,41.4968343287576,56.1551921337491,54.1314885347769,58.1788957327213,20.9871713470214,19.8963335404494,22.0780091535934
402,McAllen,TX,4986,15.5508594077959,14.4517338755411,16.6499849400506,56.0650643414663,53.722254412962,58.4078742699706,69.2899664804271,66.6797153368016,71.9002176240527,18.644006710227,17.4379326377827,19.8500807826713
406,Odessa,TX,2996,13.3156096860099,12.0057587511861,14.6254606208336,40.2148988990667,37.6274661871638,42.8023316109696,60.251120696127,57.0825012888051,63.419740103449,20.0301111816391,18.4206483620583,21.6395740012199
411,San Angelo,TX,2257,13.2162920865108,11.7106565934654,14.7219275795562,33.955523271345,31.1752390953415,36.7358074473486,51.8902341860385,48.4519824134653,55.3284859586118,19.4129673295495,17.5844290907173,21.2415055683816
412,San Antonio,TX,19766,14.5460184083611,14.0123478799956,15.0796889367265,40.2746710642346,39.2176399986063,41.3317021298629,59.3522272004142,58.0699167716567,60.6345376291716,19.8605707353542,19.2357204468324,20.4854210238761
413,Temple,TX,3715,15.1839244260519,13.9274354742503,16.4404133778534,50.870324779097,48.1716269727085,53.5690225854855,65.0349899129492,61.9965768491251,68.0734029767733,21.5472086844664,20.0484323122043,23.0459850567284
416,Tyler,TX,7544,14.8349724302692,13.9665320504666,15.7034128100717,45.5992431100974,43.748882665275,47.4496035549199,62.3055870703599,60.1478198337639,64.4633543069558,20.616549734709,19.5914961938475,21.6416032755706
417,Victoria,TX,2164,13.7770806608458,12.2102031480421,15.3439581736495,49.093910346929,45.482685564148,52.70513512971,61.1546701971907,57.1255143663417,65.1838260280398,19.4234311870059,17.5613702827015,21.2854920913103
418,Waco,TX,3572,14.2122001058904,12.9750756126943,15.4493245990865,49.1282926016506,46.2688511074553,51.987734095846,64.2041591505523,60.9408084398833,67.4675098612212,21.4823142545923,19.9609866279989,23.0036418811856
420,Wichita Falls,TX,2757,14.0437285643077,12.639063160669,15.4483939679463,50.9088597844793,47.6245161439342,54.1932034250244,66.8511367242214,63.0920986142394,70.6101748342034,19.7521993049339,18.0831068550598,21.4212917548081
421,Ogden,UT,2161,12.7214717507101,11.2123922986289,14.2305512027914,60.7575216226172,56.7680326455295,64.747010599705,71.0537916541981,66.743634750002,75.3639485583942,19.180769297159,17.3218504138329,21.0396881804852
422,Provo,UT,2268,11.8651171071421,10.4418956928343,13.2883385214499,54.2120130576783,50.6178656141454,57.8061605012112,66.4667461084444,62.4934012760148,70.4400909408741,16.4948546307492,14.8095413060884,18.1801679554099
423,Salt Lake City,UT,11393,12.3574815839498,11.7092303768622,13.0057327910374,50.0302746333794,48.5166455157957,51.543903750963,62.7024057405161,61.0093308219886,64.3954806590436,18.2256172416479,17.4356816890354,19.0155527942604
424,Burlington,VT,7884,14.4226137891395,13.5813095553651,15.2639180229139,45.480402744552,43.7375467545348,47.2232587345691,59.7871074255221,57.7874137725066,61.7868010785376,21.0454534201366,20.0271901752572,22.063716665016
426,Arlington,VA,14005,14.8138432444837,14.1772058437814,15.450480645186,44.0167279620476,42.727349890879,45.3061060332161,65.2815380565855,63.7102459262047,66.8528301869662,21.5522225298868,20.7845602552875,22.319884804486
427,Charlottesville,VA,7295,14.8117173653041,13.9287418909924,15.6946928396159,47.1022834904713,45.2428117970167,48.9617551839258,63.9110708805909,61.7487447835365,66.0733969776453,21.0974938743148,20.0417118559453,22.1532758926843
428,Lynchburg,VA,4171,14.4089445268922,13.2598129165045,15.55807613728,44.9948005099607,42.4489800116779,47.5406210082436,60.7506533390427,57.7995812136103,63.701725464475,18.6892556809633,17.3818413277562,19.9966700341704
429,Newport News,VA,6086,13.4810582065088,12.5655598805941,14.3965565324235,50.9677683286729,48.8461422608344,53.0893943965114,68.5636186299776,66.1068231334564,71.0204141264987,20.4568554592998,19.3308634171397,21.5828475014599
430,Norfolk,VA,13443,14.4424565137476,13.8050100963749,15.0799029311203,46.1624073700735,44.8145345157575,47.5102802243895,62.2762029372388,60.713367396481,63.8390384779965,21.4583063391851,20.6827667002994,22.2338459780708
431,Richmond,VA,19615,14.8882849655038,14.351473230165,15.4250967008427,46.9371116760412,45.8019548615321,48.0722684905503,65.4633504360531,64.1254271670817,66.8012737050244,20.7283079764982,20.0961219412571,21.3604940117394
432,Roanoke,VA,9643,14.5164706644142,13.7533210097678,15.2796203190607,44.815128792709,43.2282770989463,46.4019804864718,61.0990400427337,59.2476640820347,62.9504160034327,20.3895197348586,19.4838286518736,21.2952108178436
435,Winchester,VA,5468,14.9137066110359,13.8853683703093,15.9420448517624,50.2120217835131,47.9665888014833,52.4574547655429,62.7519801327592,60.2465921812322,65.2573680842863,22.9726385889493,21.6924259756978,24.2528512022009
437,Everett,WA,4342,13.5862769192097,12.485299021413,14.6872548170064,54.712294546806,52.1626649982757,57.2619240953363,67.3457243267057,64.5192941136411,70.1721545397703,20.9374381682095,19.566475565021,22.3084007713981
438,Olympia,WA,3370,13.9373888290679,12.6719401719236,15.2028374862123,45.6289615776887,42.9602184227256,48.2977047326517,63.8343762098746,60.6787582487173,66.989994171032,22.3569619576581,20.7493750807133,23.9645488346028
439,Seattle,WA,19712,13.5658752501169,13.0509148686254,14.0808356316084,48.3534832405982,47.2134608276365,49.4935056535599,65.7075199473475,64.376137484134,67.0389024105609,20.6292683237107,19.9937623398466,21.2647743075748
440,Spokane,WA,14453,13.4959907611306,12.8949609227438,14.0970205995174,48.3396000560051,47.0097633456805,49.6694367663296,65.5510729640846,64.002332868597,67.0998130595722,20.5635627249322,19.819601366454,21.3075240834104
441,Tacoma,WA,6371,14.5925038834175,13.6520986820296,15.5329090848054,53.2540801646711,51.1593861137706,55.3487742155716,65.6441474526521,63.318245675849,67.9700492294552,21.517146590341,20.3735540974465,22.6607390832355
442,Yakima,WA,2776,14.6648406001343,13.2365850956064,16.0930961046622,49.1664224309293,46.1739145598342,52.1589303020243,69.0101747743365,65.4641831783066,72.5561663703665,23.5582928601759,21.7429956201735,25.3735901001783
443,Charleston,WV,11450,16.5849213115898,15.8330130857982,17.3368295373814,41.2450326306295,39.9187126449919,42.5713526162672,55.4807919910432,53.9441717016445,57.0174122804419,23.0071496561877,22.1190178319294,23.8952814804459
444,Huntington,WV,4939,15.6498095049476,14.5371601237182,16.762458886177,44.9542010292745,42.852761393453,47.0556406650961,58.5245164379613,56.1290401405296,60.919992735393,24.2853327674898,22.8949437641998,25.6757217707798
445,Morgantown,WV,4754,15.3219821856585,14.2012320443379,16.442732326979,41.1022195759769,39.0038953024609,43.200543849493,57.252406237043,54.7770146965943,59.7277977774916,21.5792592063699,20.2457573865051,22.9127610262346
446,Appleton,WI,1628,14.0469211071013,12.2235721577988,15.8702700564039,53.9194914531788,49.5388231892227,58.3001597171349,66.409647088928,61.5452308172374,71.2740633606185,20.0411360493814,17.8588790128932,22.2233930858696
447,Green Bay,WI,4156,13.0986586400839,11.993852661522,14.2034646186458,47.8018736522894,45.2063273355142,50.3974199690645,65.3323481236741,62.2963858895027,68.3683103578455,20.469738306667,19.0870881215978,21.8523884917362
448,La Crosse,WI,3066,14.4113651058256,13.0632439246582,15.759486286993,64.1928713453951,60.6979261277014,67.6878165630888,72.9341729759758,69.2082555219842,76.6600904299674,20.746833825068,19.1267494814672,22.3669181686687
449,Madison,WI,9571,13.4095459052472,12.6734827986217,14.1456090118727,50.48764654841,48.7574281489128,52.2178649479073,62.1120365370958,60.1941045301082,64.0299685440834,20.3564544673197,19.4477875957558,21.2651213388836
450,Marshfield,WI,3741,14.5297824815429,13.3042684045755,15.7552965585102,59.6566437847426,56.6751306946482,62.638156874837,71.4557817888107,68.1960820464056,74.7154815312158,19.9209601697639,18.4817393551661,21.3601809843616
451,Milwaukee,WI,24910,14.0494428222864,13.5835846459892,14.5153009985837,47.339738935317,46.3021666041576,48.3773112664764,62.7538723357019,61.5579159306777,63.949828740726,19.4957576498132,18.9474089098489,20.0441063897775
452,Neenah,WI,1437,12.5797552411104,10.7419816342942,14.4175288479266,43.844041326637,39.6256914163399,48.0623912369341,55.0665458283703,50.3380278462827,59.7950638104579,18.4514580395918,16.2214373772488,20.6814787019349
456,Wausau,WI,2053,15.0107190474113,13.3288318893909,16.6926062054318,52.366110162561,48.6503804318374,56.0818398932845,65.1780261083023,61.0311203191014,69.3249318975032,20.1078842917353,18.1567266135951,22.0590419698756
457,Casper,WY,2373,14.203195349083,12.6799533758522,15.7264373223137,48.9982531724984,45.7663650617038,52.2301412832931,63.8147728471364,60.1264546705929,67.50309102368,22.0289257171475,20.1263332396251,23.9315181946699
999,United States,US,2885032,14.8646184860341,,,43.7088596103504,,,62.1072114399614,,,20.3046967936577,,
