HRR ID,HRR name,State,Number of patients in CHF cohort (2015),Percent readmitted within 30 days of discharge (2015),,,Percent seeing a primary care clinician within 14 days of discharge to home (2015),,,Percent having an ambulatory visit within 14 days of discharge to home (2015),,,Percent having an emergency room visit within 30 days of discharge (2015),,
388,Bryan,TX,175,11.9612781254082,6.84535496638531,17.0772012844312,51.5668904315257,40.0487690143027,63.0850118487487,68.3992493847739,55.1896759122113,81.6088228573365,21.1281935223973,14.3202244297968,27.9361626149978
390,Corpus Christi,TX,320,16.9381747173824,12.4203872143753,21.4559622203895,41.3535148371626,33.2482259290787,49.4588037452464,60.107648711088,50.3239783921071,69.891319030069,27.4864760753508,21.7106313497258,33.2623208009757
391,Dallas,TX,2762,19.2185349275268,17.5854057704669,20.8516640845868,37.8977832120453,35.1890828972984,40.6064835267921,60.8305706232601,57.4030089605968,64.2581322859235,25.380228286305,23.5040507450248,27.2564058275851
393,El Paso,TX,445,19.5866176527026,15.4708022257972,23.702433079608,42.5601322110262,35.9026622805359,49.2176021415165,60.2594525019252,52.3325272015376,68.1863778023128,25.3879180409999,20.6860098200476,30.0898262619523
394,Fort Worth,TX,1152,16.1859080806683,13.8597636911181,18.5120524702185,43.9691476363435,39.427087628313,48.5112076443739,60.2196483613126,54.9092046221972,65.5300921004279,23.2965164736868,20.5020981106209,26.0909348367528
396,Harlingen,TX,302,19.5799099035101,14.5836990945265,24.5761207124938,54.861443497792,45.9623273733762,63.7605596222077,75.4485772211406,64.9919379066873,85.9052165355938,23.8022414665561,18.2656210016597,29.3388619314524
397,Houston,TX,3550,21.0018933852363,19.4967990475023,22.5069877229703,32.150883870222,29.9920004516144,34.3097672888295,58.9842387749709,56.0665281013913,61.9019494485506,25.1245490643458,23.4784997982021,26.7705983304894
399,Longview,TX,204,22.4923231862204,15.9923514132932,28.9922949591475,45.3636195313412,34.3353570945327,56.3918819681496,64.0412683272124,50.9548113373062,77.1277253171186,27.9072656473389,20.6623066833053,35.1522246113725
400,Lubbock,TX,533,19.7201068031498,15.9481154842714,23.4920981220281,39.9269853449939,33.9772240770319,45.8767466129558,59.1057051662058,51.8652562833456,66.346154049066,24.3642716246835,20.1597687980359,28.5687744513311
402,McAllen,TX,405,21.9935560259014,17.4241839646951,26.5629280871077,55.7849248416604,47.8941017050167,63.675747978304,73.0497320324794,63.9943934335256,82.1050706314332,22.9326825276199,18.2465235648164,27.6188414904235
406,Odessa,TX,259,18.8823084431725,13.5952620790842,24.1693548072608,40.7015172663897,32.1974764811942,49.2055580515851,66.8436002151784,55.9258121800326,77.7613882503242,27.083100049992,20.7384828321856,33.4277172677983
411,San Angelo,TX,171,18.188941860262,11.7859542833968,24.5919294371272,36.9963184054394,26.6373492519164,47.3552875589625,64.2325566819428,50.5772387126237,77.887874651262,24.1652067162263,16.7682230864361,31.5621903460165
412,San Antonio,TX,1527,19.4369477909134,17.2226384915344,21.6512570902923,40.2720433817567,36.6194502587071,43.9246365048064,62.135888758336,57.6034704288464,66.6683070878256,23.9141015783411,21.4505829210329,26.3776202356493
413,Temple,TX,308,22.4589886253803,17.1596493953647,27.7583278553959,48.6669165239389,39.6936476650443,57.6401853828335,65.4517413235379,55.0804803823458,75.8230022647301,26.6821424728616,20.9069050369014,32.4573799088218
416,Tyler,TX,638,19.2336267874366,15.8345208486401,22.6327327262331,48.1285211698614,41.8397277369995,54.4173146027233,61.8118255000861,54.6975833672881,68.926067632884,23.8244696867149,20.0369271430546,27.6120122303753
417,Victoria,TX,181,15.0339055807825,9.36308368387885,20.7047274776861,47.0617843731094,34.8441525611627,59.2794161850561,60.8536598258578,46.9884350690536,74.7188845826619,23.3679814771402,16.3006961425415,30.435266811739
418,Waco,TX,285,16.8508042303223,12.0836842146876,21.6179242459571,50.0244129953165,40.2682873309588,59.7805386596742,68.4903124881485,57.1041384189657,79.8764865573313,22.4987655715547,16.9865680065238,28.0109631365855
420,Wichita Falls,TX,216,16.210620115626,10.8400340871225,21.5812061441295,66.3185890648658,53.5108421564027,79.1263359733288,81.0743380898435,66.9178929435655,95.2307832361215,25.5575102584752,18.8030092572178,32.3120112597327
421,Ogden,UT,136,13.2869918070676,7.14871476161384,19.4252688525214,55.2247454935715,40.4950789733905,69.9544120137525,71.7948232096938,54.9758227760369,88.6138236433507,22.2554437693313,14.2914354972276,30.2194520414351
422,Provo,UT,121,,,,48.797898427914,34.0397271987814,63.5560696570466,69.3422488227248,51.7962389972978,86.8882586481517,20.8425161337322,12.6722498093092,29.0127824581552
423,Salt Lake City,UT,754,15.5691664771285,12.7480013751526,18.3903315791045,50.3851709597878,44.6354363445742,56.1349055750015,70.8529059386184,64.0277344520639,77.678077425173,21.4407122537613,18.1184394702311,24.7629850372915
424,Burlington,VT,603,19.317036857358,15.8016948393885,22.8323788753276,46.9879762887014,40.8207429444949,53.155209632908,59.1521637380283,52.2111228120071,66.0932046640494,24.0401343477606,20.1135790709597,27.9666896245614
426,Arlington,VA,913,20.4704722396797,17.5364518355631,23.4044926437963,42.5306896119665,37.7098475695599,47.3515316543732,66.9306634303442,60.8860191588634,72.975307701825,26.9352583264643,23.5692928064817,30.301223846447
427,Charlottesville,VA,650,19.0920021628311,15.731557844375,22.4524464812872,54.474399968224,48.0005284722855,60.9482714641624,71.7160450253813,64.287035943911,79.1450541068516,25.0015990517553,21.1515492238879,28.8516488796227
428,Lynchburg,VA,353,14.3508695912627,10.4122031633455,18.2895360191798,62.3334505810006,52.5829387440283,72.0839624179728,71.6629053616979,61.2226482222486,82.1031625011472,18.8127704386994,14.3080128445541,23.3175280328448
429,Newport News,VA,501,19.0546318850817,15.2429116477554,22.8663521224081,54.8338651580244,47.4698422748176,62.1978880412312,71.9024086782609,63.4953060199141,80.3095113366077,26.1181278105377,21.6624769926722,30.5737786284033
430,Norfolk,VA,1244,19.5521175996746,17.1087865246394,21.9954486747098,51.9016226370749,47.3013605244752,56.5018847496746,68.108381113765,62.8561918220756,73.3605704054545,25.2247310865985,22.4565960334512,27.9928661397458
431,Richmond,VA,1498,18.8378505878042,16.6469218631788,21.0287793124297,45.8591651253294,41.8868176119693,49.8315126386894,67.3149558785098,62.5196126536907,72.1102991033289,24.9580307608994,22.4419736943885,27.4740878274104
432,Roanoke,VA,753,19.7965218666324,16.6178051114663,22.9752386217985,48.5545515602299,42.7194932483948,54.389609872065,63.6778855734259,56.9970314030465,70.3587397438053,25.0636157394477,21.4808297246415,28.6464017542539
435,Winchester,VA,488,19.7346761681499,15.7869187419824,23.6824335943174,50.9923178939852,43.4799959460655,58.5046398419048,62.2390666558116,53.9387957521264,70.5393375594968,26.0346903208397,21.4887553911104,30.580625250569
437,Everett,WA,339,18.6482758267595,14.0433304731035,23.2532211804156,57.2436128748299,48.1131113416334,66.3741144080265,69.4129011359322,59.355848508256,79.4699537636084,24.1235854465012,18.8700046159299,29.3771662770726
438,Olympia,WA,286,16.1002674387767,11.4475117842279,20.7530230933256,50.1632350339219,40.9547288915433,59.3717411763004,69.565974261148,58.7186056205174,80.4133429017786,27.5187321977202,21.4116018163744,33.625862579066
439,Seattle,WA,1513,17.7989913750824,15.6679883464139,19.929994403751,53.3408124958238,49.1318688012108,57.5497561904367,72.5611355669916,67.6394155490959,77.4828555848873,24.8304981106085,22.3139473083582,27.3470489128588
440,Spokane,WA,993,16.7954866166888,14.2404647663496,19.350508467028,50.6569492185558,45.6228670289507,55.6910314081609,69.091788071528,63.2039661315195,74.9796100115365,22.8497471810243,19.8640468827038,25.8354474793448
441,Tacoma,WA,533,20.4792906929613,16.6346325189942,24.3239488669283,60.1951855016015,52.6728919927891,67.717479010414,70.180611012527,62.0610552645032,78.3001667605507,26.7684149356941,22.3655581938778,31.1712716775104
442,Yakima,WA,253,17.8657717626278,12.6457586254148,23.0857848998408,54.0749760931249,43.8288305965598,64.3211215896901,76.1074916722978,63.9277563525482,88.2872269920475,27.4910069691121,21.0043314498319,33.9776824883924
443,Charleston,WV,844,23.4820140449961,20.2111776639638,26.7528504260283,45.0738119602951,40.1733313018521,49.9742926187381,57.4666895335203,51.9242977124757,63.009081354565,26.5507408399974,23.0580815049016,30.0434001750932
444,Huntington,WV,418,17.7452095549021,13.7020456837497,21.7883734260545,48.6363322387191,41.3887385807135,55.8839258967247,62.1364371831883,53.9255312122275,70.3473431541491,27.0703626945049,22.0568613632063,32.0838640258035
445,Morgantown,WV,393,19.3853483936111,15.0269905441154,23.7437062431067,45.9861451074979,38.6021747846561,53.3701154303398,60.9895448412065,52.4727075471256,69.5063821352874,28.3113691490202,23.0205782075733,33.6021600904671
446,Appleton,WI,154,18.3991919251097,11.5840358629354,25.2143479872841,52.6826201764558,39.2395819976131,66.1256583552986,64.828244347344,49.8536838918051,79.802804802883,20.3240999457695,13.1694803717722,27.4787195197668
447,Green Bay,WI,382,13.4460464168675,9.75571313960216,17.1363796941328,51.2410447183028,42.5650026756177,59.9170867609878,69.9244907919357,59.7655205125258,80.0834610713457,18.9911003815157,14.6043799999408,23.3778207630907
448,La Crosse,WI,272,18.9058642220109,13.7170572142927,24.0946712297291,71.8591708318079,59.5063370722049,84.2120045914109,80.479641945127,67.3800397968981,93.5792440933559,24.1570411904443,18.2842692931103,30.0298130877783
449,Madison,WI,777,16.9528083108216,14.0497077818011,19.8559088398421,57.1339253792485,50.9126757268414,63.3551750316555,70.5546510701241,63.622944282375,77.4863578578731,23.0837378749368,19.6925472395399,26.4749285103336
450,Marshfield,WI,327,19.4070879790869,14.6147639890562,24.1994119691176,62.2020011391151,52.0068795531439,72.3971227250864,75.5896668351761,64.3255939754788,86.8537396948735,23.4520403765648,18.1793786638881,28.7247020892414
451,Milwaukee,WI,1918,17.8431422853555,15.9492720415972,19.7370125291138,53.3152433502307,49.4660145793039,57.1644721211574,71.4516844474754,66.9939933857456,75.9093755092052,23.5083761713195,21.3363130298107,25.6804393128282
452,Neenah,WI,97,,,,53.9722541013331,36.3413177615643,71.603190441102,65.0909885964105,45.6354744995331,84.5465026932879,,,
456,Wausau,WI,207,17.4502852277394,11.7498587200112,23.1507117354676,64.3978133495669,51.6476968059089,77.1479298932249,75.3978381573962,61.5569952507348,89.2386810640576,24.3460763780869,17.5976883028124,31.0944644533614
457,Casper,WY,184,20.1428876644585,13.6524058109111,26.6333695180059,55.7105172560399,44.0705455122612,67.3504889998186,68.322083389352,55.4364641321154,81.2077026465885,30.2144389886956,22.2291753093472,38.199702668044
999,United States,US,221890,19.5998017035468,,,45.1203152004448,,,65.6379545811629,,,24.8492496281942,,
