HSA ID,HSA Name,State,Medicare Part D beneficiaries (2010),Average number of 30-day prescription fills per beneficiary (2010),Percent of patients filling beta-blocker prescription in the first 6 months following heart attack (2008-10),Percent of patients filling beta-blocker prescription in the 7-12 months following heart attack (2008-10),Percent of patients filling statin prescription in the first 6 months following heart attack (2008-10),Percent of patients filling statin prescription in the 7-12 months following heart attack (2008-10),Percent of diabetic patients age 65-75 filling ACE-I or ARB prescription (2010),Percent of diabetic patients age 65-75 filling statin prescription (2010),Percent of beneficiaries with a fragility fracture filling prescription for an osteoporosis drug within 6 months (2006-10),Percent of beneficiaries filling at least one prescription for a PPI (2010),Percent of beneficiaries filling at least one prescription for an SSRI/SNRI (2010),Percent of beneficiaries filling at least one prescription for a dementia medication (2010),Percent of beneficiaries filling at least one prescription for a new sedative-hypnotic (2010),Percent of beneficiaries filling prescriptions for more than one discretionary medication (2010),Percent of beneficiaries filling at least one prescription for a high-risk medication (2010),Percent of beneficiaries filling prescriptions for more than one high-risk medication (2010),Part D spending per Medicare beneficiary (2010),Spending for non-prescription drug services (Parts A and B) per Medicare beneficiary (2010),Proportion of 30-day prescriptions filled with brand-name products (2010)
33087,Norwich,NY,483,52.8629797712437,,,,,76.4705882352941,79.4117647058823,,29.0641458099162,16.0647109690891,6.87537705209554,2.8669223641221,10.8644112501504,15.8960277994425,,2973.57576912316,6066.77702167945,24.1663962119508
33088,Nyack,NY,3038,45.7506934603152,91.6666666666667,75,79.1666666666667,66.6666666666667,76.036866359447,79.2626728110599,,26.6331430753294,15.5760306706246,5.85136389472453,9.02860649941188,12.8986642207595,18.1714626199801,2.73826912249285,3253.34784141573,11382.1913874596,34.3338934523402
33089,Oceanside,NY,3039,46.8488012558036,86.8421052631579,73.6842105263158,78.9473684210526,71.0526315789474,79.81220657277,73.7089201877934,,24.8037916447161,16.3534154501647,6.69440830936451,8.00522590986164,12.303543844714,19.4149820396217,2.97133683630793,2894.17516959759,11152.8910370924,33.0841148980887
33090,Ogdensburg,NY,454,57.2221919096461,,,,,64,86,,36.341822950073,20.0922468464474,5.41154692454914,4.30022034289629,14.608568947348,25.3179916659644,5.8072520490083,3220.79607666099,7648.44444603006,24.6499543994626
33091,Olean,NY,973,53.423548341895,83.3333333333333,79.1666666666667,70.8333333333333,58.3333333333333,67.5675675675676,68.9189189189189,,31.7841591119745,17.9963798852681,8.75515783803809,5.94545248963668,15.1735991466945,23.2568925248344,5.25385218084083,3265.32887279315,7757.16196905806,27.7438891181371
33092,Oneida,NY,561,55.0662103175042,,,,,73.3333333333333,77.7777777777778,,38.0348118193483,20.0079937044144,6.65271118471251,5.95900126776802,15.8601633888447,20.6995532508183,4.23592673257582,2997.44066141027,8019.01401783583,26.3374138424712
33093,Oneonta,NY,860,49.3137628652559,,,,,82.5396825396825,76.1904761904762,,22.4816781297039,17.2539681344508,4.61101945036586,4.33610123484366,9.35600334181043,21.8221887205505,3.15538226989865,2502.04296815956,7143.83952541547,24.4925744504459
33094,Oswego,NY,575,57.6755781807454,70.8333333333333,66.6666666666667,62.5,70.8333333333333,72.4137931034483,70.6896551724138,,35.1440434711003,23.8784918487075,8.4060259704348,7.15413151551529,18.5789167300487,22.6443015999944,4.22655562835859,3446.35303700433,9692.4438496722,28.2937706261957
33095,Patchogue,NY,2201,51.8513727898463,92.8571428571429,85.7142857142857,64.2857142857143,66.0714285714286,75.5760368663594,70.0460829493088,,26.8463110103047,19.3589833047548,8.18204348043553,9.5308674400877,14.9124342239845,21.2926477039452,4.01431049687085,3202.51823757773,13499.206565126,27.3757595398057
33096,Peekskill,NY,1022,47.9615113779016,80,73.3333333333333,100,93.3333333333333,72.8395061728395,81.4814814814815,,24.444271331124,18.1254816347099,8.13676997416884,7.77379482120887,13.514103448736,16.9025840318126,2.35169420860318,3402.14688022034,12146.9095752345,30.7606412074394
33097,Penn Yan,NY,265,56.7284216326928,,,,,92.5925925925926,59.2592592592593,,34.2813523304683,22.0199249298991,6.01925221334573,6.63964478029971,15.5357176599082,27.7040408102652,5.26109665729226,3464.22640170103,6869.43588231838,26.7882018555044
33098,Plainview,NY,1209,45.8428202762559,80,,,73.3333333333333,73.4177215189873,72.1518987341772,,23.3520890808678,13.0071420256987,6.49796191142731,7.7484338204668,9.87552701033709,19.3732039906079,2.71675639431662,3039.46229846003,11277.3988563603,33.473642921266
33099,Plattsburgh,NY,1342,60.4096842101754,81.4814814814815,77.7777777777778,85.1851851851852,85.1851851851852,80.7692307692308,75.6410256410256,,40.9395589174587,27.3647147394343,9.3484907188403,7.27702439840098,22.398851795079,26.0952497824513,4.93033499723318,3493.13695207746,8702.78599856388,25.8651174560948
33100,Port Chester,NY,1446,42.2355527256869,84.6153846153846,,84.6153846153846,,77.0833333333333,72.9166666666667,,22.5873716475751,16.6393165182556,6.46167120786988,10.7289987111301,12.2868152698871,19.203967599485,3.3408166247682,2720.19578921734,10217.8757718217,34.8082453385821
33101,Port Jefferson,NY,2878,50.0664376776194,88.135593220339,89.8305084745763,72.8813559322034,74.5762711864407,73.4439834024896,77.1784232365145,,24.685087121333,17.7118614165078,6.45610805992927,8.74318813132133,13.162138954454,20.5485647048863,3.39164855880509,3046.3819827606,12780.9076205252,28.6060310180919
33102,Port Jervis,NY,1183,44.4146133584148,89.4736842105263,78.9473684210526,78.9473684210526,68.4210526315789,73.6363636363636,72.7272727272727,,26.0566138640903,13.5267827898956,4.59981223428368,7.32744097930737,11.0984108928649,18.4658284967615,2.43959482953454,2579.85971862969,8845.93556314561,28.9667150671451
33103,Potsdam,NY,558,57.7225821203156,100,100,,,73.6842105263158,84.2105263157895,,35.5736265355985,20.8156863508666,4.58274957559158,5.57406787044201,14.3758727648343,19.795918114221,2.67239579315949,3364.79644249252,7763.16527556058,25.4988301405959
33104,Poughkeepsie,NY,3181,48.5071728835474,90.9090909090909,81.8181818181818,90.9090909090909,78.7878787878788,74.031007751938,75.1937984496124,,24.2370282478572,17.2277296572558,6.84722435708404,6.60613303855393,12.2926583639016,19.535087541321,2.76461870098777,2951.36569038283,10085.5543963374,28.2796465771136
33105,Rhinebeck,NY,426,42.3611203162931,,,,,68.1818181818182,86.3636363636364,,27.1019120312399,13.7062086256187,7.56073253613335,6.65417919397321,11.6632681909976,17.4292877194196,,2579.22959324006,7765.13930723348,27.6628028042804
33106,Riverhead,NY,1268,48.1598658160666,88.2352941176471,76.4705882352941,82.3529411764706,64.7058823529412,73.9130434782609,68.4782608695652,,27.3246229906012,18.1656381612693,6.84735355412363,7.98144400940136,12.9427031606313,19.825676333206,3.26718371139267,3061.4632327698,10956.199199634,31.1424814422992
33107,Rochester,NY,4055,55.6299203301875,91.1764705882353,88.2352941176471,79.4117647058823,77.9411764705882,78.7096774193548,78.494623655914,,35.137783904645,23.1335489506101,6.81080692202956,5.50932163048345,16.7846074620485,21.4598473793133,3.77644739550396,3278.74982042323,8587.61149922932,23.9422512167619
33108,Rockville Centre,NY,1568,47.0187096281911,78.9473684210526,63.1578947368421,78.9473684210526,78.9473684210526,76.271186440678,72.8813559322034,,24.8108295347573,19.05022581643,7.0453332507734,9.32466697290307,13.2032802108816,18.0049331493732,3.16413708304793,3038.53733375936,12298.3738273393,31.6272284748631
33109,Rome,NY,774,56.277663197654,,,,,71.2328767123288,75.3424657534247,,33.1062552986364,25.1070880213978,9.03666902961686,6.92224227567773,20.1694398672504,22.5080978668739,4.19437537455933,3370.32184368943,9126.53245097502,26.1230729430845
33111,Saranac Lake,NY,544,48.4194155541265,,,,,64.5833333333333,75,,29.849406979458,22.5081179648932,3.92669927055846,8.79292256441356,14.4831292682007,22.2457207608045,4.19180141888519,2817.83527265146,7209.32147598097,27.3424832837909
33112,Saratoga Springs,NY,723,52.2051266206736,,,,,62.5,82.1428571428571,,32.8482055306062,20.1004535220155,6.89289094619178,6.03399538357776,15.4949145108749,21.9121329196227,3.9615666762286,3655.3290770223,7140.27068846475,30.3230223394338
33113,Schenectady,NY,1438,51.3637098686895,86.3636363636364,77.2727272727273,90.9090909090909,72.7272727272727,80.3921568627451,75.4901960784314,,31.3314809617321,21.9405823498882,7.73823350778809,5.90485648868002,16.4966586221897,18.3080135287301,2.55083260453121,3196.61700506746,6554.87772881358,29.1698424325694
33114,Seaford,NY,257,46.4012790439241,,,,,,,,23.3270641906495,17.1729027010883,5.63944651102349,6.49795474745769,11.5260786898657,18.8326333105006,,3423.07120438886,11657.6161745617,34.8553594681634
33115,Sidney,NY,462,49.164479300598,,,,,78.3783783783784,62.1621621621622,,28.2942003648638,10.1535536438753,4.92134718689686,5.13038946399811,9.40994570869305,20.2392809037734,2.46744191107397,2706.23314318396,6759.49683293207,27.2982545698196
33116,Smithtown,NY,2901,48.8356198134953,80.5555555555556,75,80.5555555555556,72.2222222222222,67.3170731707317,76.0975609756098,,24.3032819451568,18.898112358722,7.18678529751063,8.49004873863266,13.3143940254251,19.2478178313926,2.81122437818496,3161.90341342875,12210.3336250221,30.4559059597141
33117,Sodus,NY,214,60.7478464056864,,,,,76.9230769230769,73.0769230769231,,33.0959013542032,18.3433912427333,,,11.5356527637429,25.3940006842306,6.69076572765683,3224.5525293997,7972.96516972845,24.3631065489629
33118,Southampton,NY,1728,40.7542712166103,100,86.3636363636364,63.6363636363636,68.1818181818182,69.3181818181818,73.8636363636364,,21.3837294643604,18.4179406524436,5.00443478663484,11.2170633811595,12.395717380178,18.5302368579114,2.47395784192603,2530.87029741431,11598.7330162587,32.6194439095211
33119,Springville,NY,197,55.9629159945684,,,,,78.9473684210526,68.4210526315789,,29.4717416990877,25.9611028894553,7.85603596182051,,13.59310955966,23.8624903859598,,3230.340847913,7928.72089702712,24.4331938554042
33120,Star Lake,NY,118,67.4132592102881,,,,,85.7142857142857,71.4285714285714,,43.7656296649772,23.7346688289568,,,21.5005937403069,33.8947943615369,,3282.22052236218,12806.4536951051,21.0389252297298
33121,Staten Island,NY,4682,50.7289351214842,76.9230769230769,73.0769230769231,78.8461538461538,76.9230769230769,75.2314814814815,75.9259259259259,18.3333333333333,29.2714992749233,16.3259678385894,7.59848992597452,9.917877927074,14.2918522749571,19.8428876393013,3.26880252640588,3728.41235620421,13139.915712953,33.9518304340154
33122,Stony Brook,NY,370,50.1700477003804,,,,,70.8333333333333,62.5,,23.8813263568711,20.0304110810589,10.7208712773135,7.19969729474114,15.8734570800035,17.2411530138951,,3851.2567841262,11388.0148094927,35.2735019981442
33123,Suffern,NY,1668,48.3061011019085,86.6666666666667,86.6666666666667,73.3333333333333,,76.1006289308176,81.1320754716981,,27.6903436427247,17.7560618410554,6.76212396221245,9.17628541583022,14.1896733244731,17.8037041626421,2.39300400746771,3357.81717778707,11557.298614333,32.5632034085361
33124,Syosset,NY,997,44.0367593553408,78.5714285714286,,92.8571428571429,85.7142857142857,73.6842105263158,76.3157894736842,,23.8766963234281,17.5239501453834,7.86208995923787,12.7671844292408,14.1538555634174,19.1709934905179,2.12164098872576,3081.1083307852,11347.8721764846,34.0123118835578
33125,Syracuse,NY,6025,50.61777533129,84.7457627118644,76.271186440678,72.8813559322034,71.1864406779661,72.6681127982646,72.234273318872,15.9090909090909,27.9386943189497,21.1773754558904,7.18136355333973,5.85788167543935,15.0533343311315,18.438928867336,2.96160305565815,3075.87202263894,8741.32691296203,27.3486243450608
33126,Ticonderoga,NY,291,47.9876226398496,,,,,76.4705882352941,70.5882352941177,,29.5919981045249,20.8150827633575,,8.04447765197885,14.004036918136,22.799431242205,4.75415658414513,2660.09708913811,9328.66809775351,25.1669634369929
33127,Troy,NY,1026,55.7370517907868,100,,,,72.8260869565217,69.5652173913043,,31.6580134014694,25.0344078648875,6.53767445278541,7.86842960389769,17.5590021501634,19.2427624314041,2.87375739829996,3766.22512891851,9364.65075116002,28.1597342824141
33128,Utica,NY,3229,54.9966682615689,73.3333333333333,73.3333333333333,80,76.6666666666667,70.0348432055749,71.0801393728223,,34.5318226490221,22.9472632480119,8.18149622518155,6.29562605518777,18.2165225600079,20.7144726969181,3.20422906946409,3480.80728957826,8694.0389687094,28.2046444462097
33130,Valley Stream,NY,1973,44.0143048963834,74.0740740740741,66.6666666666667,74.0740740740741,70.3703703703704,80.46875,80.46875,,25.0191658616988,14.9115433621798,5.9016842610548,7.78497217588739,11.0471744144551,16.8128185412227,2.46901625959323,2952.75138894228,9782.02069867051,32.8081414314551
33131,Walton,NY,211,50.3954541798084,,,,,92.8571428571429,78.5714285714286,,34.0086307451475,12.3999568908901,5.02036398291845,5.09104778457879,10.1149609758093,20.0188261770042,,2824.77186650181,7211.83613436151,29.5954370988089
33132,Warsaw,NY,228,57.4468037294978,,,,,70.5882352941177,64.7058823529412,,38.6658397433956,21.6564438132671,8.35860242424883,6.49676134257649,19.4579534503089,26.9120008584673,5.17463900748656,3598.22386352081,8439.07452144459,25.7612969142319
33133,Warwick,NY,523,45.833114850452,,,,,84.375,84.375,,22.7301982758073,17.9256996267851,5.29667307293244,6.19959159035784,11.3077792219548,15.3472501720847,,2565.52064045493,8446.23560215985,32.0728282739023
33135,Watertown,NY,1177,59.3227688806795,81.25,93.75,75,75,71.6216216216216,77.7027027027027,,34.444757880899,20.9516168544651,5.45129264424443,6.38466240780516,15.7011952908504,24.3630563376381,4.3093676015755,3119.05244613033,7784.22205675026,23.8584371428585
33136,Wellsville,NY,385,54.1795303233537,,,,,83.3333333333333,61.9047619047619,,30.321815992141,23.6499693406069,6.94055577680707,6.07279019540384,15.8316958409212,25.5989008968998,4.06745128685618,2918.13008724048,7807.57397997701,22.8550938574297
33137,West Islip,NY,2064,47.0769121153788,86.6666666666667,86.6666666666667,73.3333333333333,80,72.5888324873096,70.0507614213198,,24.9662021950517,15.898921422586,6.68306883967944,7.52046508533258,11.9503947460128,21.8455530245605,3.39718036053969,3005.57111856833,11723.9412924344,29.6990328642436
33138,Westfield,NY,204,51.8394720312141,,,,,94.1176470588235,76.4705882352941,,28.4792951512008,18.1470212161302,5.18334323184353,,11.7829312079089,17.7224063590963,,2763.32483379154,8815.37680314216,25.6381397702249
33139,White Plains,NY,2788,42.3368156357435,89.2857142857143,89.2857142857143,82.1428571428571,67.8571428571429,73.9393939393939,78.7878787878788,,21.7538378312859,16.3479951778062,5.32554561186827,11.3802209500609,11.9416144605165,16.2498591608449,1.94352380736087,2813.00500349592,10409.9730321789,34.9894441931816
33140,Yonkers,NY,2333,47.6628910612002,81.4814814814815,81.4814814814815,77.7777777777778,55.5555555555556,78.1725888324873,70.5583756345178,,25.507025684613,17.1157862886746,7.77686539045724,10.7562379198168,13.7442284504561,18.7262111618656,2.62960954964992,3258.58973251677,13661.3889012771,31.9852671195699
33142,Callicoon,NY,53,40.0771369526845,,,,,,,,28.3763951639265,,,,,,,1968.84967535249,12823.8205888766,24.7653804759633
34001,Ahoskie,NC,1492,50.753837971144,83.3333333333333,86.6666666666667,76.6666666666667,70,85.5072463768116,73.9130434782609,,27.7975637643089,16.715211035629,7.03246176054708,8.19970001144478,12.3116208892155,29.0133707628079,6.50021372595162,2745.90841204004,7263.01464341991,26.4984217742797
34002,Albemarle,NC,1538,51.0219167335026,78.2608695652174,82.6086956521739,65.2173913043478,69.5652173913043,76.0869565217391,78.804347826087,,29.99936447082,20.287641912116,6.56626127702904,5.16772661481242,13.5369271925627,31.0572836377323,7.85175963552163,2318.47767365831,8465.03915576412,21.4571489086478
34003,Andrews,NC,585,55.3825920143348,,,,,68.9189189189189,72.972972972973,,39.4032432285373,24.3245867815135,7.98280745511622,6.13479122303641,17.4341145491448,32.3988090466211,7.38659634234712,3115.98529768275,7773.32739344747,25.5144594717743
34004,Asheboro,NC,1695,52.3376892078109,73.3333333333333,73.3333333333333,80,,71.6867469879518,75.3012048192771,,32.5148390892807,21.2632545767119,9.04021270586022,6.87390831378462,16.5636393714221,32.805451428417,9.0180349421749,2787.53730891916,8348.71892176362,25.9542484428981
34005,Asheville,NC,5582,49.9251946233746,85.1851851851852,83.3333333333333,85.1851851851852,74.0740740740741,76.6233766233766,72.7272727272727,13.4831460674157,27.8271441213484,24.141382960157,8.15062616499413,10.1758352788021,17.1972100228267,27.0465809410402,6.24257942673891,2794.94542759229,7578.07804780309,26.9139841976295
34006,Banner Elk,NC,215,50.5800764865452,,,,,,77.7777777777778,,32.0726244014576,20.0570590956053,11.1168460474869,9.96272032753795,18.0638716638374,33.2264743976687,7.7316756945015,3011.64969333423,9445.60968196199,23.2055341252767
34007,Belhaven,NC,356,50.6415407671301,,,,,68.2539682539683,65.0793650793651,,31.9777102441169,19.711512695801,5.42758935347147,6.63565937908428,14.8601933245457,36.4025074344121,9.30429942966742,2733.72704749305,6897.76289795641,28.081230560999
34008,Blowing Rock,NC,161,42.2233806131893,,,,,,,,25.4414197819612,19.4890526081888,,7.92640262730173,12.9031838795486,25.0883259049714,,2115.11858130164,5757.97712510403,28.6482637094016
34010,Boone,NC,1046,50.2327362648382,77.2727272727273,72.7272727272727,63.6363636363636,59.0909090909091,73.0769230769231,74.0384615384615,,29.664912094578,22.3294458944203,7.27051540996267,7.77078324416088,15.5236459278989,31.4544296805337,7.22014410550341,2570.48001569648,9203.93810615186,25.1156215221021
34011,Brevard,NC,1134,45.3890396261935,82.3529411764706,76.4705882352941,64.7058823529412,,71.8181818181818,71.8181818181818,,26.3023093910193,20.342544312036,6.13452527315989,9.18811721393308,14.3294823789997,27.0878551290829,5.57186121672157,2527.72612916354,6783.41260628193,28.735788969045
34012,Bryson City,NC,284,49.3007072628708,,,,,70.9677419354839,67.741935483871,,33.6088514866092,20.2642412509201,6.13472369541576,10.2567135517157,16.9309554141115,30.4792931089908,7.15175608353966,2387.40490055212,7369.45049405313,22.8807074752861
34013,Burgaw,NC,388,58.6283624702848,,,,,72.7272727272727,72.7272727272727,,27.3538341840218,24.6502143739785,10.1558074766597,9.22204548501584,18.1428736330217,31.931252301481,8.70621657039497,3279.3122069901,7284.75046195651,28.0407132942918
34014,Burlington,NC,2100,51.5009597064728,93.5483870967742,83.8709677419355,80.6451612903226,77.4193548387097,74.2574257425743,67.8217821782178,,31.157971639768,21.8029156244048,5.5405947282663,7.41087307564212,16.3416214612101,29.4233899495559,7.28757157950162,2816.46542217246,7606.8625073953,25.3227126483118
34015,Chapel Hill,NC,1088,43.4320123897744,,,,,73.6111111111111,69.4444444444444,,19.7548780816996,20.0530014345734,5.42420158279352,9.17912067801549,12.5764177679139,20.4153348126563,3.59625642808366,2523.33095605527,6982.75851133831,26.9120631345425
34016,Charlotte,NC,14114,47.3603463729115,81.4516129032258,76.6129032258065,76.6129032258065,74.1935483870968,74.0104555638536,75.8775205377147,16.7630057803468,25.6223601995986,19.9776938457268,7.49803491749584,8.88534543024327,14.516724743832,29.0406036629136,7.0606501339063,2631.7454144269,7483.53579738973,28.7272141828772
34017,Clinton,NC,1659,54.7709570180423,93.1034482758621,82.7586206896552,79.3103448275862,72.4137931034483,70.3703703703704,74.8971193415638,,33.3736479399384,20.0800032783093,6.71052256451013,9.20012524738037,16.7268412472116,36.0754359483452,12.9440171834189,2953.32747088674,8737.51214732475,25.780625114974
34018,Clyde,NC,1431,50.8051495736984,84.2105263157895,84.2105263157895,89.4736842105263,73.6842105263158,76.6917293233083,81.203007518797,,28.9421097767409,22.5624849607246,5.18333637014663,10.6524086509642,16.7213735025126,29.8770655049221,7.43231881225238,2599.33909543828,7974.37127929044,24.4022329523827
34019,Columbus,NC,796,47.453001354662,,,,,78.8732394366197,69.0140845070423,,24.9427564222195,22.429409252534,6.89448899599126,7.79770124387379,15.4241151235812,24.7432466668435,5.80597406912077,2850.5753771965,6872.86581840252,28.9551129574546
34020,Concord,NC,3122,52.5897223602493,92.4528301886792,84.9056603773585,83.0188679245283,67.9245283018868,78.021978021978,72.5274725274725,,31.2624412910407,23.6882234826928,7.98506870074246,9.55285957314353,18.6576414600319,31.7040709974885,7.75085487624098,2639.41815867779,8684.97792001384,23.4016010006061
34021,Crossnore,NC,368,56.5907650836378,,,,,71.4285714285714,71.4285714285714,,38.803158803229,20.0502869314838,7.07235701045097,6.16671188018418,15.6093180570522,35.6967309046395,9.90135268385484,3140.06439483542,9225.06155036759,25.4101036687248
34023,Dunn,NC,776,53.7312216070128,93.75,87.5,81.25,68.75,75.2380952380952,69.5238095238095,,35.911503722517,20.9051159757055,8.35886615982256,9.22480220297608,18.3261216030197,37.1163103015041,12.0682716557761,2917.07597584977,9617.31700149569,25.9460093078315
34024,Durham,NC,3428,49.2357208076652,94.7368421052632,78.9473684210526,81.5789473684211,81.5789473684211,77.7777777777778,72.0720720720721,,24.195389578643,22.9260906395768,6.25547216392448,6.96967738946865,14.1343594179403,25.3961033545374,5.13861434835137,2521.52244594796,8332.87150725481,25.0338614952919
34025,Eden,NC,716,50.3225753924182,,,,,72.7272727272727,57.1428571428571,,28.9444405289124,21.9818243157952,7.93205501718156,5.63444211328416,15.8523763819284,36.2804702494753,11.2935235877688,2469.01865957743,7795.96056077204,23.723213161645
34026,Edenton,NC,718,49.0990184725486,,,,,83.1168831168831,72.7272727272727,,28.5277708631076,16.6894268689527,5.76700509359114,4.81457111483613,9.92158206728197,28.9199880144985,7.47809671906767,2446.13644310317,6552.71880565935,24.4474426048626
34027,Elizabeth City,NC,2357,46.7409118136941,89.2857142857143,85.7142857142857,78.5714285714286,64.2857142857143,74.0601503759398,64.2857142857143,,24.1780380123924,17.2890538782354,6.01233739504784,7.48388517390535,11.0031921753793,31.9177816156459,8.34869694169784,2529.65946684557,7169.78787157138,28.4189312767277
34028,Elizabethtown,NC,808,54.1535927686914,,,,,67.7966101694915,64.4067796610169,,37.181381163235,18.3852897318443,8.85497869178278,8.47409512112677,17.2436438995903,40.0225108467736,11.9908221077789,3014.95672792785,9419.56966925974,25.5903304377496
34029,Elkin,NC,777,58.0703499524417,,85.7142857142857,,,70.8860759493671,63.2911392405063,,38.1408413239655,27.4306320808309,5.64612093335713,7.36397824022841,19.687110615047,37.2977368161376,10.0863048739594,3255.98813184877,10294.4647734149,23.4412823813462
34030,Erwin,NC,231,50.3458092068808,,,,,80,64,,30.0594058399857,14.1753301901892,,,9.85967910876852,33.8228647754341,9.0612683479062,2440.96507416744,7323.73930835939,22.1463221175869
34031,Fayetteville,NC,2684,53.1617310228255,80.6451612903226,74.1935483870968,64.5161290322581,51.6129032258065,75.6302521008403,70.3081232492997,,32.4355190628891,17.3609757637098,9.49562980741556,8.38799464142057,16.2700492018766,35.9497454572787,9.57714321265135,3053.80194821746,8253.67093566309,26.8481330305362
34033,Franklin,NC,1052,48.9783001713155,,,,,72.6415094339623,63.2075471698113,,31.4789876410038,20.0677919782896,6.53674964949472,10.0287188753123,17.3581053408984,29.5455479287573,7.14065877329374,2576.74342932136,7951.5727695856,28.4424678518827
34034,Gastonia,NC,3035,52.4905650094368,83.3333333333333,77.0833333333333,85.4166666666667,72.9166666666667,77.4358974358974,76.4102564102564,,31.1354673164871,23.0400805904742,9.31030461403376,11.3994529216121,18.9144658394307,36.7735859165262,9.86049712935526,2941.09232690725,9547.32386623228,28.3607825763478
34035,Goldsboro,NC,2258,51.1862210123244,90.625,87.5,71.875,65.625,76.1363636363636,66.2878787878788,,32.3567333888928,19.4824137291663,5.72662845803177,8.62816022110585,14.615767006628,30.6957329803986,7.80315268980617,2608.09533565375,7658.69691886898,25.5239934600656
34036,Greensboro,NC,4544,47.9853007749051,88.5714285714286,82.8571428571429,80,80,73.3333333333333,70.9333333333333,,25.8096817774763,20.7632884019293,8.33600177708801,8.41483705101166,14.9946127411553,29.3719245707438,7.44889368932904,2814.6574550028,6931.07164633216,30.1615733092945
34037,Greenville,NC,3027,50.2885267772324,88.2352941176471,73.5294117647059,73.5294117647059,64.7058823529412,76.2557077625571,73.0593607305936,,29.0899135267011,19.9534507706653,6.23170050435299,10.0174142160203,15.5653483042077,32.7502860821344,8.20448249148463,2596.13682181045,7977.16648762069,24.0916920069312
34038,Hamlet,NC,350,53.7764835441732,,,,,87.2727272727273,60,,38.1687804792308,21.6446983737366,6.9833525175716,7.62550887742171,18.7536411574488,31.8885502244018,9.40583167027192,3282.88202190274,9570.1797643518,23.923107128439
34039,Henderson,NC,1395,49.3564428258341,83.3333333333333,75,62.5,70.8333333333333,82.4242424242424,67.8787878787879,,27.1905401847539,18.7415409198193,7.19272815621305,8.19761653440169,14.3493540623799,26.6609179227275,5.6304124891304,2656.6446773923,7196.602810386,27.4215846433865
34040,Hendersonville,NC,2606,44.4962289922837,84.375,71.875,78.125,68.75,73.5294117647059,66.1764705882353,,25.1995164907991,20.3097246047663,6.22639914291873,10.2922914330586,14.7021168796139,27.0108274318533,6.67394599570383,2532.9647635655,7922.79383225204,27.368178079788
34041,Hickory,NC,4400,50.2751566903281,91.1111111111111,84.4444444444444,82.2222222222222,82.2222222222222,75.8241758241758,74.3589743589744,17.3913043478261,28.7785751793955,20.6727152893931,7.40765219975543,7.19842135395106,15.1077353046262,31.076184247687,8.30518702353199,2560.65627031433,7519.20051495977,25.6937250608979
34042,High Point,NC,2248,50.0918161091442,96.551724137931,93.1034482758621,86.2068965517241,79.3103448275862,73.75,74.1666666666667,,27.6520037544119,20.8711644077604,8.65023259006055,8.38626832922197,15.7080156293139,32.2663471386225,9.01134059157375,2742.76200221962,8227.25386657748,27.4029249181601
34043,Highlands,NC,294,44.7212843844948,,,,,,84.6153846153846,,19.2175498115131,19.1974784391934,,10.2644938787608,11.4145754964669,27.8480351121052,4.96011138366498,2588.79187699652,6852.59150845898,33.1542148359124
34044,Jacksonville,NC,1439,55.1210251757038,81.4814814814815,70.3703703703704,66.6666666666667,66.6666666666667,75.8974358974359,66.6666666666667,,30.6300893561008,24.268617226167,7.91706790656876,8.40339079984367,17.7099754771096,36.6990907905995,9.916590865776,3134.68868369722,8523.84850491506,26.4315752264819
34045,Jefferson,NC,884,53.8303752156245,,,,,72.289156626506,71.0843373493976,,37.7786827937864,22.6752557832534,6.64973423457022,7.00691019481514,18.8493886146622,29.8583098604415,8.29805170940984,3042.23042194131,7311.33506885044,23.7224745642067
34046,Kenansville,NC,952,54.8030586038219,,,78.5714285714286,,71.9745222929936,74.5222929936306,,32.0281124073337,22.8840542410592,7.81731402315529,8.82809092434058,17.7540466347946,35.1415285977311,11.4907682285811,3202.63480006706,7783.62985517354,27.2742980406826
34047,Kings Mountain,NC,660,52.9609075163702,,,,,67.3469387755102,71.4285714285714,,32.949063817132,21.4873177675789,8.54036680816505,8.89518745305306,17.0841330588207,37.4559571212493,11.3817991871755,2761.94877184579,8614.92555407543,25.193095343139
34048,Kinston,NC,2443,51.3443902494519,73.1707317073171,68.2926829268293,75.609756097561,70.7317073170732,71.2933753943218,69.4006309148265,,31.6403194031141,20.7578708253152,6.55253135960284,6.62922744856655,15.4347088130224,37.8859157498494,11.1247498697362,2609.86893209437,8163.0296577491,24.4178432622342
34049,Laurinburg,NC,1071,52.257091958087,92.3076923076923,92.3076923076923,,,76.1194029850746,74.6268656716418,,35.7753814741088,16.4116197517858,6.35998815324257,8.28376658473172,13.963911392109,38.0177216435854,10.5270304663973,2446.67871890475,7625.66506013753,20.8647580990144
34050,Lenoir,NC,1454,51.8442670345992,85,75,70,55,85.7142857142857,71.4285714285714,,31.5071665628992,21.0968787763616,6.97914731290644,8.19664275221573,16.4361832203962,32.9925076780579,9.41699704141963,2620.00033252176,7926.16066071424,26.2848385544232
34051,Lexington,NC,1215,49.3348157870056,70,55,75,65,78.2258064516129,70.1612903225806,,30.0929803368547,20.8459573391585,8.1854585332271,9.24343967709791,17.5275433042007,33.8183432228152,9.40394807375519,2655.63391411495,7997.65760835765,25.3302294509102
