HRR,HRR name,HSA,HSA name,Provider ID,Hospital Name,City,State,System,Table 1. Hospital information (2001-05),,Table 2. Medicare spending per decedent by site of care during the last two years of life (deaths occurring 2001-05),,,,,,,,,Table 3. Medicare Part B spending by type of service (BETOS category) per decedent during the last two years of life (deaths occurring 2001-05),,,,,,Table 4. The Medical Care Cost Equation: Disaggregation of hospital (facility) reimbursements per decedent into contributions of volume (patient days per decedent) and price (average reimbursements per day in hospital) during the last two years of life (deaths occurring 2001-05),,,,,,,,Table 5. The Medical Care Cost Equation: Disaggregation of payments for physician visits per decedent into contributions of volume (physician visits per decedent) and price (average payments per physician visit) during the last two years of life (deaths occurring 2001-05),,,,,,,,"Table 6. Resource inputs per 1,000 decedents during the last two years of life (deaths occurring 2001-05)",,,,,,,,,,,Table 7. The patient experience of end-of-life care (deaths occurring 2001-05),,,,,,,,,,,"Table 7, continued. The patient experience of end-of-life care (deaths occurring 2001-05)",,,,,,,,,"Table 8. CMS Hospital Compare technical process quality measures (all patients, 2005)",,,
,,,,,,,,,Number of deaths among chronically ill patients assigned to hospital,Percent of enrollees' medical inpatient days at hospital to which they were assigned,Total Medicare spending,Inpatient sector,Outpatient sector,SNF/Long-term care sector,Home health sector,Hospice sector,Ambulance,Durable medical equipment,Other,Total Part B spending,Evaluation & management services,Procedures,Imaging,Tests,Other,Hospital reimbursements per decedent,Hospital days per decedent,Reimbursements per patient day,Ratios to U.S. average,,,,,Payments for physician visits per decedent,Physician visits per decedent,Payments per physician visit,Ratios to U.S. average,,,,,Hospital beds,Intensive care beds,,,Medical & surgical unit beds,SNF beds,Standardized FTE physician labor,,,,RNs required under proposed federal standards,Hospital days per decedent*,Intensive care days per decedent*,,,Medical & surgical unit days per decedent*,SNF days per decedent*,Physician visits per decedent*,,,,Home health agency visits per decedent*,Percent of deaths occurring in hospital,Percent of deaths that included an ICU admission,Percent enrolled in hospice*,Hospice days per decedent*,Percent of patient seeing 10 or more different physicians*,Number of different physicians seen per decedent*,Average co-payments per decedent during the last two years of life,,,Composite quality score,AMI score,CHF score,Pneumonia score
430,VA- NORFOLK,49036,VA- NASSAWADOX,490037,Shore Memorial Hospital,Nassawadox,VA, ,1278,95.6350000260093,40199.0803527832,20894.8217173355,6826.138571205,4370.3998750728,2367.07984272096,2488.49489047217,1761.37169167248,1345.31221157723,145.496432174981,7284.73596191406,2849.16263170968,1502.15978643332,425.813376379892,321.41994191,2186.12734809085,18202.5859448517,21.3389682161782,853.02090337486,0.703877214985079,=,0.90425775081528,x,0.778403297456353,3121.55143805275,57.1998146287292,54.5727544453426,0.7430375943032,=,0.815908822256231,x,0.910687044967206,58.4629266196662,13.9498033308316,11.5368142519912,2.41298907219547,44.5131231660712,50.1451550907074,20.9589446571322,4.95665493968857,11.8522542573699,0.4182035612851,53.1030528247356,11.6530394127306,2.70233864351761,2.31504388898611,0.387294752523303,8.9507007598877,9.90536794854046,26.3604578557333,6.32774375997499,17.6808264159493,0.357887330100529,6.3289448888645,36.6281140912946,20.0818258887077,36.6800082455385,17.5043480679113,24.4728890020212,7.39915454092796,2453.03449771027,2068.27236938477,384.762128325508,,,,
430,VA- NORFOLK,49016,VA- FRANKLIN,490092,Southampton Memorial Hospital,Franklin,VA,"Community Health Systems, Inc",719,93.5867431557871,31834.6648597717,19353.9695922599,4261.5553617846,4574.60792121728,1471.53535334552,619.137438211386,520.718135858628,995.602134365433,37.4907797262818,6234.7123260498,2907.19220002523,1236.45054565047,473.793165325115,311.610454185775,1305.57914470192,17010.1230221395,16.6467967123473,1021.82559900684,0.657765773261655,=,0.705422811491605,x,0.932441881020007,2915.51851092806,52.9326968107765,55.0797274008245,0.693994606046861,=,0.755041857985936,x,0.919147195227139,45.6076622256091,12.8769864675676,9.75141617125028,3.12557028581018,32.7306757234547,49.4242973484407,18.4961780088699,4.59717864262982,9.94611844364704,0.462208314597963,42.3007013352766,9.74549515215504,2.73935693777994,2.14290700107813,0.596449935808778,7.00613820552826,10.8034661866764,26.0171307385955,6.75631410519699,17.0730274228906,0.395730290700434,5.53325251657469,34.5693917306407,23.1959833428079,12.6000011288695,5.29562301227894,19.5220101381612,7.04858473208589,1925.97091227015,1632.27272033691,293.698191933241,,,,
431,VA- RICHMOND,49048,VA- RICHMOND,490032,VCU Health System,Richmond,VA, ,1679,82.5762477983993,48530.7826309204,33424.4025193894,5466.28532970468,3550.59117341037,2416.75242174822,1613.38198857603,644.03923491715,1301.73732104893,113.618597871537,5714.56851196289,2206.54067944795,1459.79457222952,502.250361545928,299.004434276358,1246.98300910535,31202.7733773108,21.7418075812849,1435.15083834013,1.2065824763126,=,0.921328427079522,x,1.30961168769892,2224.30749707728,44.5866997257543,49.8872424009546,0.529462392152624,=,0.635992999237114,x,0.83249720167946,59.5665961131094,17.0710631546531,9.80317339505235,7.26788972746836,42.4955328849897,39.7612433778701,17.5085783452283,7.33200616148795,5.80747196403298,1.26251253676243,53.8442994837892,12.8526232592106,3.84704216187037,2.3243348672986,1.52270728722215,9.00558108091354,7.95295550742797,21.7172860409177,11.0989691969958,8.27319980017876,1.34155701120091,7.80379161696565,41.3008010033442,25.7286067368151,28.6007772303308,11.5739642916265,29.7910107118236,8.17220777267518,2344.32739424123,1959.54359436035,384.783799880882,86.0909090909091,97.2,93,68.75
431,VA- RICHMOND,49017,VA- FREDERICKSBURG,490022,Mary Washington Hospital,Fredericksburg,VA, ,3617,95.2050863028571,47794.6233062744,28530.8586701147,7120.68949246771,6311.22153394606,2136.92280426813,1786.35740852944,429.124963274105,1265.9757013344,213.437347580377,9181.32577514648,3708.23975418516,1810.40741498509,917.710378975732,469.934229732761,2275.02235808951,25132.4200766035,23.306759322068,1078.33181478846,0.971847511279467,=,0.987644648506859,x,0.984005241914413,3751.64027915903,64.9045423740833,57.8024301833314,0.89302060947496,=,0.925810495562693,x,0.964582507710929,63.8541351289536,20.4714248675491,7.36697273303385,13.1044520907206,43.3827102184296,58.1989216120545,24.338585874235,8.97879072721111,10.860495394366,0.826738597197784,56.6919438540936,13.723402681637,4.20134162956239,1.81358921527863,2.38775240629911,9.5220610499382,11.1502360461237,33.1374139421709,14.0448525450602,16.900318562265,0.831040698630349,5.6994823257789,42.8821478923228,22.8513020158279,29.651579035667,10.8073505144219,46.7628816990823,10.0389198564102,2893.65055790216,2540.98785400391,352.662703898258,86.8181818181818,90.2,90.5,80.75
431,VA- RICHMOND,49048,VA- RICHMOND,490059,Bon Secours St. Mary's Hospital,Richmond,VA,"Bon Secours Health System, Inc",3170,86.6938778784691,45183.6940841675,24796.1487901823,7455.01267283252,6943.52150360956,2040.07229590755,1727.33394271469,594.656626931644,1427.15567092816,199.767968658166,9397.470703125,3825.03263098756,1965.55794761378,737.873712656732,432.517343602034,2436.46847773845,21239.3196735396,26.0956399295881,813.903001836632,0.821304908285143,=,1.10582594386754,x,0.742707216121815,3835.10372514287,71.921736319511,53.323291697318,0.912887806715439,=,1.02590505853846,x,0.889836539080888,71.4949039166797,15.7198003466862,12.2568955160167,3.46290480396519,55.7751035037106,54.3686114629901,24.1024204161302,10.9318365408633,8.40358883293695,1.30085333280671,63.6795757057732,15.3291787739658,2.50900966010587,2.10516239702702,0.403847261331975,12.8201690912247,10.6133369847225,35.7388231683721,19.9056022705463,13.5475364969164,1.46931527182651,5.47503489678736,42.08886129583,16.664452766133,28.7199109441324,9.9931385104957,42.9592940175108,9.44025211379127,2899.38971985056,2517.62442016602,381.765299684543,87.4545454545455,90.2,91.5,82
431,VA- RICHMOND,49024,VA- HOPEWELL,490020,John Randolph Medical Center,Hopewell,VA,HCA,1293,88.3241371379793,44958.8271789551,27580.815746533,5991.04845543853,5880.48527824867,2176.31062118172,1170.142676572,472.129866398882,1544.50497675115,143.329677546917,8441.22943115234,3988.34539124842,1511.6337499634,624.767681703975,397.340152806607,1919.09161385421,23855.7498584799,27.8994426977331,855.061877648842,0.922479851084934,=,1.18226368994378,x,0.780265738457043,4010.59257749195,75.184798384844,53.3431313729561,0.954660244961028,=,1.0724499843211,x,0.890167615196867,76.4368293088577,23.5518746710614,13.3718794339324,10.1799952044879,52.8849546223471,64.5832594069589,23.9896481409664,9.80000056085345,10.222445402222,0.958674776460363,69.9015303221467,16.1195736203781,5.76172859333228,3.57840812206268,2.1833204627037,10.3578450083733,12.8236214166897,38.7607734826472,19.0287689447426,17.6533860980502,1.07791042687523,6.06886841374408,43.8140464823096,29.2174429791102,21.2748263837708,7.72778791195547,39.8615213534576,8.80759048856865,2708.95161323518,2273.96862792969,434.982985305491,82.2,89.5,85.5,73.25
431,VA- RICHMOND,49048,VA- RICHMOND,490112,CJW Medical Center,Richmond,VA,HCA,4872,93.1246127438976,44777.0481948853,25858.0078282358,6812.49968120395,5094.70417748746,2708.56872453188,1859.37052805162,533.139150726023,1694.24252932551,216.553852197863,8563.51058959961,3698.64360512963,1687.20405261754,708.933396262105,461.53301918914,2007.18521394817,22492.5422645253,27.0465589280273,831.623066149726,0.869765870357892,=,1.14612198189643,x,0.758877226068675,3712.06624151936,70.5362042289124,52.6263963605488,0.883600614863888,=,1.00614157042969,x,0.878207044448555,74.1001614466503,27.1476301741812,11.2871433365835,15.8604868062555,46.9525312724179,50.6584083639618,22.7353916648206,10.3303324153752,8.18808419196193,1.2616299702336,68.0056002654441,15.6572703946185,6.49684097542227,3.02082899212837,3.47601197659969,9.16042941808701,9.77240687082385,34.1144140894379,18.1251263423218,13.4866042705059,1.34393550657967,8.29969481900973,40.2164944866626,24.789600401581,31.2595324185914,10.7435879567032,44.7162583050216,9.88963965472026,2766.77212754924,2306.35751342773,460.414614121511,79.0909090909091,84,76.5,74.25
431,VA- RICHMOND,49048,VA- RICHMOND,490118,Henrico Doctors' Hospital,Richmond,VA,HCA,3034,88.3392577603663,44195.5318222046,25074.131651775,7510.70259535672,5373.6164836596,1940.85876614462,2176.1511522923,360.975293315253,1507.46883795249,251.62381316298,8576.84225463867,3516.48370365887,1759.94364279716,702.397921249393,468.858082220473,2129.16708007476,21840.9146408437,26.4352737725888,826.203459390345,0.8445680309765,=,1.12021822993598,x,0.753931696884422,3524.7919000247,69.7584401667282,50.5285366415901,0.839022821116009,=,0.995047398812375,x,0.843198848735662,72.4254075961337,29.0563676816926,11.7297216637494,17.3266459409505,43.3690398523252,45.4092083688715,22.9890514920517,10.545934205754,8.10624927734444,1.30096347212367,67.4480083258185,15.4776049571487,6.70942666158542,3.08309754729271,3.6263291016221,8.76817828416824,9.60661860354986,35.2779611194747,20.5830306908992,12.795607037163,1.60860134506466,5.60578295771985,39.585531272925,24.491093475654,35.4667893849984,12.3879065924408,39.8621459778061,9.11534411432355,2801.53808261819,2397.42404174805,404.114040870139,87.9090909090909,93.6,96,76.75
431,VA- RICHMOND,49042,VA- PETERSBURG,490067,Southside Regional Med Ctr,Petersburg,VA,"Community Health Systems, Inc",2049,91.85395384589,43790.8762207031,27261.7607799761,5722.32781219417,4825.44177404024,2370.03106824783,1090.99856332945,731.330347427332,1658.02353505076,130.933510513284,8145.21032714844,3728.25741238868,1680.9727680132,562.14627731467,323.218179648047,1850.59193586372,23663.5857032912,27.4166700003697,863.109403985679,0.915049040386717,=,1.16180576765578,x,0.787609311178623,3800.40521521842,71.5012935085557,53.1515589261846,0.904628356934834,=,1.0199077838805,x,0.886970735229553,75.1141643845746,25.6356855077703,10.3839221474243,15.25176334871,49.4784787909625,53.3263143680917,24.409149003604,9.37763391601792,10.9124481806222,0.859351976824988,67.9365056630683,15.798017319093,5.70699234054824,2.76365516334772,2.94333717226982,10.0910249650478,9.53518919757745,38.2423138543572,16.4290362124591,19.2031094837129,0.855540412681254,7.03809768193943,43.5456011917104,27.2806242843163,22.8667235163702,7.69382041473098,39.7031535748883,8.95707183775366,2759.06678689312,2276.53384399414,482.532942898975,80.3636363636364,88.8,79.5,70.25
431,VA- RICHMOND,49048,VA- RICHMOND,490071,Retreat Hospital,Richmond,VA,HCA,1228,84.4540009170797,43653.6852798462,25017.8624646405,4747.86381048293,7857.37281711715,2016.13792173362,1454.92258643708,941.080497727839,1422.45950560053,195.954141790171,8157.08587646484,3932.76610510688,1663.27651626301,554.991489761549,353.788042503085,1652.2438074276,21237.0671407751,27.7487180869808,765.335071487111,0.821217804920063,=,1.17587660055265,x,0.69838774284147,3937.27456945817,70.795171536628,55.6150156006206,0.937208014110555,=,1.00983552839813,x,0.928079858308428,76.0238851698103,25.3597579732604,10.6515347753486,14.7082231632651,50.6641270363167,70.7040757416508,22.4582951800113,9.08781560251935,9.20384087312905,0.987393820448544,68.6836206035255,16.3646517356765,5.68594164966862,2.77916818112135,2.906773455441,10.6787100732327,12.9658409553787,35.9863677966332,17.2678180958007,16.7610504426283,1.03023483849697,5.44852701880764,40.4810965804846,23.5082565994939,28.0255301637667,8.5459594933307,33.2971242845734,8.05559206347429,2580.87505218804,2173.74801635742,407.127035830619,,,,
431,VA- RICHMOND,49048,VA- RICHMOND,490069,Memorial Regional Medical Center,Mechanicsville,VA,"Bon Secours Health System, Inc",2569,90.805144468382,41101.8464736938,21584.3051071557,7482.02169580322,5933.77325080094,2363.04392759313,1537.90074923682,402.596098085937,1592.3543721906,205.852777330807,8144.56652832031,3188.50986549616,1636.02250165526,644.628675240089,458.492486495184,2216.93546430722,18796.4168762512,20.9980986327394,895.148518206529,0.726840109566753,=,0.889813099147073,x,0.816845818816854,3199.89817059398,58.71024153121,54.5032363543069,0.7616868361383,=,0.837453833251569,x,0.909526956466257,57.529037349971,12.58066685887,10.6955279838549,1.88513885520092,44.9483704893556,45.9385157292438,20.3024037033493,8.95772759573689,7.21323588581432,1.24184592567579,51.639708698,12.3393804608878,1.61773165519831,1.43216498941183,0.185566664207727,10.7216487824917,9.10231595409036,27.7618185761005,14.3420693723904,11.6876166752008,1.22711668006891,6.58757001908269,35.7652946352983,11.1454464174988,31.3271364287925,10.7376133670731,33.0749512193806,8.14220832808107,2636.80773703641,2190.88870239258,445.91903464383,86.6363636363636,92.4,89.5,78
431,VA- RICHMOND,49057,VA- TAPPAHANNOCK,490084,Riverside Tappahannock Hospital,Tappahannock,VA,Riverside Health System,789,85.9388524138143,39987.88722229,23047.4691863574,5786.17684743822,5064.05122761453,1923.73970698388,1488.36636595248,1002.51024598391,1402.15489231337,273.397651420379,6842.15850830078,3025.83478862771,1486.52004546731,553.96035078357,501.635370073209,1274.23033675171,20625.7649957632,16.2605487341892,1268.45442505859,0.797579314617144,=,0.689055210000855,x,1.1574969654698,3085.40361947545,46.7175168436209,66.0438274106761,0.734433158756322,=,0.666387371952593,x,1.10211145899171,44.5494485868198,13.7284372564468,8.48196279512693,5.24647444078367,30.8210113277174,51.1616385564841,17.6959704386153,6.56065800453333,6.97301287715401,0.940864174513187,41.0851771292621,9.43855865380724,2.77385380254461,1.80476653575897,0.969087265431881,6.66470484435558,10.737673360929,21.8599908630798,8.90521209625582,10.6993860300339,0.832310571023263,4.65610845297284,32.9732662257269,15.6498804329789,19.5962670604916,9.73706245204212,26.7513364268862,7.45357526616574,1990.73177118144,1597.07144165039,393.660329531052,,,,
431,VA- RICHMOND,49015,VA- FARMVILLE,490090,Southside Community Hospital,Farmville,VA, ,1069,86.7390842676434,39364.2007217407,23566.5429552247,4502.64026184092,5910.30366432967,1582.39225721552,1149.74700694549,1006.66551944505,1395.22671960624,250.670966836876,6241.20555114746,2866.07081940732,1122.20687313211,481.953019111784,430.25973878342,1340.83052420625,21032.9584466771,21.9649048783528,957.571114610461,0.81332510991556,=,0.930782373400442,x,0.873808027696341,2993.44686225019,49.3416607007037,60.6677363457184,0.712544258629402,=,0.703818649269846,x,1.01239752508492,60.1778215845283,17.1692989746022,8.16108059801468,9.00821836843883,43.0085225464547,69.6901707265731,16.9192243838597,6.41142106631433,7.36036251102138,0.871074088635429,53.5062311753018,12.7792886836593,3.60962793921193,1.95337329432368,1.65625463798642,9.16966071724892,14.0931153493274,23.1167765719004,11.8110246117778,9.41012905126858,1.25513949356365,4.71079211776745,41.5924917893742,21.7769239724966,15.7727816581247,6.99631538736116,19.1629789627084,6.39176209420597,1909.59794306956,1522.85238647461,386.745556594949,,,,
431,VA- RICHMOND,49026,VA- KILMARNOCK,490123,Rappahannock General Hospital,Kilmarnock,VA, ,831,90.346099857027,35217.3257064819,19924.0853535792,6292.79750618038,3805.53268745822,2597.52360531297,670.165640548818,297.618728198885,1401.05049546478,228.480879817259,6111.72914123535,2883.5314679606,1532.21655811074,504.945576493259,575.620849023816,615.432042775081,17823.6691968478,18.1750173373391,980.668621439524,0.689224853715956,=,0.770182519229342,x,0.894885090881582,2891.46677872671,50.9845325386742,56.7126270410225,0.688269458924228,=,0.727252879522809,x,0.946396333797729,49.7945680475043,17.4718577732079,14.3337678419401,3.13808990463819,32.322710262586,38.4726279469677,19.8425706241236,5.20555186307747,10.8491843305736,0.479810435924474,48.8807743644878,10.9247965326774,3.916563243405,3.32714112848043,0.589422110468149,7.00823327898979,7.95534616371186,22.3002735792275,6.47459783428273,14.4620630459127,0.447695312468757,10.5310843894604,39.5153884821762,22.1334924979003,13.5558248819419,5.08592808200272,20.6890409185087,6.53906643274019,2161.92673269334,1781.81481933594,380.111913357401,,,,
431,VA- RICHMOND,49053,VA- SOUTH HILL,490098,Community Memorial Healthcenter,South Hill,VA, ,1127,91.9408252466976,33816.001373291,22176.2377071805,4341.74741011706,3312.48134861896,1390.66549784905,474.3897399797,515.71425259161,1347.52237628319,257.293188719784,5841.51406860352,2864.23006770638,1448.89328685317,400.764236603673,400.781998417091,726.777881437696,19548.6305178287,22.2046943382961,880.382779424868,0.755927517515902,=,0.940943664964347,x,0.803371706152615,3053.51415202645,57.4839370735108,53.1194331404544,0.726842358589435,=,0.819961597790611,x,0.886434633704694,60.8347790090303,14.1443818888238,12.188864815725,1.95551703441633,46.6903970666128,40.9250079417496,19.6076567717357,6.2128876884839,9.39310601065258,0.661430594037581,55.2566120579635,13.2900415849643,2.96268660540736,2.63902264088392,0.323663963004947,10.3273549675941,7.92586416356513,27.7525485919966,9.02158877777841,16.4572970638211,0.548181681523573,3.088651230475,43.444532790597,20.0599675106698,11.0737812463772,4.06982736621195,21.4148241687748,6.79006431742686,2018.47017428001,1617.32110595703,401.149068322981,87.6,91.75,94.5,80
431,VA- RICHMOND,49012,VA- EMPORIA,490097,Southern Virginia Reg Med Ctr,Emporia,VA,"Community Health Systems, Inc",733,90.3489298994224,33114.5794067383,22778.9221548463,3755.56730636025,3243.60070292778,1466.08959291193,177.345327241429,428.099969446029,1128.19811459723,136.688102513451,5429.43380737305,2647.16755379028,1095.14330997791,366.733307636991,388.696435898445,931.644112920088,20362.4380194624,21.8069997901968,933.75696865078,0.787396703241455,=,0.924091004895101,x,0.852077013054398,2649.04083110802,55.490024019712,47.7390463944832,0.630563668553645,=,0.791520050174314,x,0.796649015289982,59.7452049046489,19.8696361680383,16.7349677788068,3.13466836328376,39.8755686740353,39.6231480867794,18.2270733993267,4.1827312801444,10.3601412425345,0.40373303628061,58.1437965370204,13.2270302068514,4.42793311098694,3.76832047849894,0.659612629562616,8.79909709095955,8.39155215652318,26.9564279123032,6.30672220466988,18.3990418552969,0.342774490882211,4.66550840214646,47.0909837792203,25.3364508956074,5.37218785908202,1.76701079361409,14.1539213227998,5.98000016595002,2024.83483168536,1661.60563659668,363.229195088677,80.7,85,81,76.25
431,VA- RICHMOND,49048,VA- RICHMOND,490094,Bon Secours Richmond Comm Hosp,Richmond,VA,"Bon Secours Health System, Inc",349,84.8793514472433,,,,,,,,,,,,,,,,25978.5626880016,26.5735538527254,977.609650255239,1.00456706588536,=,1.12607797127774,x,0.892093701775816,,,,,,,,,72.8042571307545,16.4649923755223,13.7621722401005,2.70282011223982,56.3392647325176,61.431821318171,,,,,65.6005270217788,15.6628972692282,3.49897750427895,3.0407881885767,0.458189314231277,12.1639197468758,11.1728751135492,,,,,6.73498111361697,45.5205128571425,21.4349831893181,14.6635809335094,3.79336544527535,,,,,,,,,
432,VA- ROANOKE,49044,VA- PULASKI,490116,Pulaski Community Hospital,Pulaski,VA,HCA,727,90.8892233944856,47879.3063049316,26991.3566842556,6456.54922255361,7083.59515206872,3651.60225856559,807.134439675373,1084.34676450483,1731.33471862319,73.3504864403014,9396.36352539063,4127.8052596367,1319.49856201692,596.470342982455,478.824599923948,2873.68794914973,23583.4087123218,27.5459966717513,856.1465026425,0.91194867007228,=,1.16728610034099,x,0.781255486384938,4129.46904360419,71.378142453904,57.8534114455416,0.982956970211983,=,1.01815113427224,x,0.965433261452475,75.4684840321953,15.8095989696411,12.1515639432489,3.65803497907234,59.6588850021362,81.2503890191606,26.6238437357574,5.70421142246645,16.6605501907949,0.342378334277226,66.6295446455479,15.824739798229,3.37121322759372,2.7006903514266,0.670522870495915,12.4535265564919,16.377361254707,33.9843079593919,6.80682368802274,25.0053421054347,0.272214779518787,10.6762005967192,47.1213195865418,25.443680009047,16.5263378743231,6.16408540002313,28.884434795197,7.67685423151345,2970.76375792869,2499.46527099609,471.2984869326,,,,
432,VA- ROANOKE,49049,VA- ROANOKE,490024,Carilion Medical Center,Roanoke,VA,Carilion Health System,4876,94.438754818765,41416.1115112305,24177.1435342842,7175.09620104488,5218.21019627725,1473.71720633693,1471.33736057804,644.210309610344,1075.59744865483,180.828565003272,8151.74606323242,3052.95794959741,1729.45009422909,536.00646569502,490.660024585726,2342.68276864482,21266.5898400097,25.3569520259576,838.688727976427,0.82235942047837,=,1.07452338717762,x,0.765324822420483,3055.96008349584,61.8971018160982,49.3716182798893,0.727424575179781,=,0.88291180262814,x,0.823892684427228,69.4711014409798,25.9881015580876,6.58380419832386,19.4042973322411,43.4829998506259,64.049693377925,20.0236096084486,7.35009474506384,8.33805182882046,0.881512240024493,61.8922535176963,14.605132042427,6.39463813693395,1.92107414454222,4.47356398403645,8.21049389243126,11.977038930766,29.9514536586278,13.1998955355612,14.4179569575788,0.915517751537099,4.23138813155454,43.3222342221509,30.5695210912536,23.3118984896433,10.1268640839444,39.6324467956316,8.83350902001169,2482.24624713901,2183.47573852539,298.770508613618,89.2727272727273,97,86.5,81
432,VA- ROANOKE,49058,VA- TAZEWELL,490117,Tazewell Community Hospital,Tazewell,VA,Carilion Health System,401,83.756684592946,41203.8324203491,22673.8212771714,4413.73741458534,7042.23054216906,3281.88337928896,387.346559669548,1443.50616926123,1802.21305315448,159.102252699683,6439.38606262207,2897.65950425703,955.181694415953,383.038580736734,340.857523911222,1862.58701173056,20268.9946184013,21.6890368086912,934.527189804905,0.783783333080925,=,0.919092218671928,x,0.852779859472076,2946.89437075693,46.2194791873454,63.7587100194711,0.701463149772344,=,0.659283269951415,x,1.06397838644387,59.4220186539485,12.2775634182623,8.82463012247869,3.45293328370134,47.1444551258871,68.8238062086656,17.1194333970143,4.59284438238349,9.64268608318684,0.476303422382654,52.0482198118347,13.1368268046835,1.76289290208181,1.30444744229317,0.458445456810296,11.3739338815212,14.235086353603,23.5654821607516,7.35809311719046,15.1916699771913,0.484350511052299,10.5907583401074,50.2888789246498,15.2404374064925,10.782823293593,3.43888625130517,15.4481593593818,6.00050419427214,2102.73011874915,1589.55056762695,513.179551122195,,,,
432,VA- ROANOKE,49006,VA- BLACKSBURG,490110,Montgomery Regional Hospital,Blacksburg,VA,HCA,1017,92.9907739270331,40924.9065551758,22947.5331890044,6647.79188114099,4568.69138367617,2714.51222531165,1491.15104311791,686.689740651088,1738.45524565916,130.04713387354,8028.11012268066,3495.41417590099,1737.70689639963,561.265711204834,348.176312076806,1885.51230693592,19789.3030511342,23.5943595428975,838.730248861164,0.765234102469254,=,0.999831963572264,x,0.765362711285181,3500.37295261341,61.8148686960385,56.6267150032422,0.833210264027018,=,0.881738814069105,x,0.944962670047229,64.6420809394452,31.2916870426957,6.14118902650598,25.1504979721487,33.3503938701055,46.9501627915163,22.1098676427337,8.11776951978631,9.84592572621965,0.82448006876273,59.3750769144868,14.2374429592753,8.49596099122857,1.94623085483909,6.54973012208939,5.74148195981979,9.22984221895707,31.8018197397633,13.5138200293298,16.749561788344,0.806816333471728,7.51997145871934,47.5086993883074,33.8672336061098,29.1961812120186,10.3516368732428,28.3821171319268,7.5789943059469,2575.40464454133,2111.43414306641,463.970501474926,,,,
432,VA- ROANOKE,49051,VA- SALEM,490048,Lewis-Gale Medical Center,Salem,VA,HCA,2982,94.7038207580101,40668.2531661987,23445.0468785698,6680.74934112168,5278.9065345484,1676.55490651717,1587.65920393363,589.339683636005,1269.49124652651,140.52230527063,8665.37265014648,3566.68518600533,1649.76528120983,584.320626285366,435.548921509504,2429.07846495878,20282.8631676387,25.3644662012985,799.656614362354,0.784319617092584,=,1.07484180703861,x,0.729707024751421,3572.52503272066,67.860598795049,52.6450561320616,0.850384963560501,=,0.967976235584894,x,0.878518430823523,69.4916882227355,14.0793517747232,12.1317287830457,1.94762296566408,55.4123364082755,60.7803533312876,22.0131228273407,10.3902720539398,7.55148524480535,1.37592430059865,61.7044684464393,14.9713391692077,2.89225291872381,2.56869290024042,0.323560011573136,12.0790862441063,12.3916932780035,35.5304642875459,20.3580351433158,12.8505538686028,1.58421460673814,4.81520099640283,38.5666633330292,22.0078038213523,26.9126139565873,10.9640984939794,37.4983593532861,8.8248854968137,2647.89431985795,2311.33764648438,336.556673373575,88.5454545454545,94.2,87,82.25
432,VA- ROANOKE,49045,VA- RADFORD,490042,Carilion New River Vly Med Ctr,Radford,VA,Carilion Health System,1155,89.7665128222408,40660.7466964722,22945.1461382936,6870.98406284129,4015.9969262862,2920.54327159645,1384.76328006131,781.11297774526,1573.00843225603,169.262536434314,7925.64195251465,3020.92104573841,1443.23427838432,507.103652033171,391.945513204448,2562.42480140194,20309.1790425575,21.7883725209826,932.110878084147,0.785337227711421,=,0.923301657800484,x,0.850574913492817,3038.68985761995,56.4697034213999,53.8109760369028,0.723313661955202,=,0.805494379846676,x,0.897974809076735,59.6941712903632,24.5645298150721,6.28500213361766,18.2795276380565,35.1296414251197,42.6514953915322,19.5825544666476,5.95962099036162,10.0583512628814,0.592504758941416,54.0542619073228,13.0384418280575,5.74443152707652,1.69538104906678,4.04905046522617,7.29401029646397,8.47735017997768,28.3908998522151,9.6866585716558,17.2606893937249,0.561197664282016,8.52446022522595,43.4061051472969,23.3963572292687,31.4424528910449,10.9713250456545,31.9120117439632,7.99110578541063,2676.54732668658,2241.77676391602,434.770562770563,85.2,91.5,78,82.5
432,VA- ROANOKE,49040,VA- PEARISBURG,491302,Carilion Giles Memorial Hospital,Pearisburg,VA,Carilion Health System,400,87.13218232605,39519.0613861084,24990.8800253203,3997.99134692433,4589.66445166937,2112.31659308657,1280.83553696223,718.376255794055,1712.38201397454,116.508136111861,5652.86499023438,2525.50506991549,1292.02207239488,419.914464400433,304.75845365931,1110.61191848763,22828.6724839384,20.901290964851,1092.21351553493,0.882763716017271,=,0.885710788147793,x,0.99667264735853,2588.55644971533,52.7962187838816,49.0292015098931,0.616166286311252,=,0.753095109960432,x,0.818178578192635,57.2638108626054,16.6919911493606,9.04219683310757,7.64979430257458,40.5718196744788,24.2522422960437,17.2656784115446,3.96270162410928,10.4339195639609,0.379790317513716,51.641954308095,12.6062100133762,3.52829142597049,2.09032619744539,1.43796522170305,9.07791855931282,5.58411898806573,26.1602262912788,7.22774167212557,17.7242838628305,0.407787515030879,6.66033554564118,40.7987789286035,18.344663205583,16.2402099258682,8.18438153707078,17.1914964691571,6.73035519302032,2090.54143981934,1620.61643981934,469.925,,,,
