HSA #,HSA City,State,Resident Population (1996),"Acute Care Hospital Beds per 1,000 Residents (1996)","Hospital-based Registered Nurses per 1,000 Residents (1996)","FTE Hospital Employees per 1,000 Residents (1996)","Total Physicians per 100,000 Residents (1996)","Primary Care Physicians per 100,000 Residents (1996)","Total Specialists per 100,000 Residents (1996)","Allergists/ Immunologists per 100,000 Residents (1996)","Anesthesiologists per 100,000 Residents (1996)","Cardiologists per 100,000 Residents (1996)","Cardiovascular/ Thoracic Surgeons per 100,000 Residents (1996)","Critical Care Physicians per 100,000 Residents (1996)","Dermatologists per 100,000 Residents (1996)","Emergency Medicine Physicians per 100,000 Residents (1996)","Endocrinologists per 100,000 Residents (1996)","Family Practice Physicians per 100,000 Residents (1996)","General Surgeons per 100,000 Residents (1996)","Gastroenterologists per 100,000 Residents (1996)","Hematologists/ Oncologists per 100,000 Residents (1996)","Infectious Disease Specialists per 100,000 Residents (1996)","Internal Medicine Physicians per 100,000 Residents (1996)","Neonatologists per 100,000 Residents (1996)","Nephrologists per 100,000 Residents (1996)","Neurosurgeons per 100,000 Residents (1996)","Neurologists per 100,000 Residents (1996)","Obstetrician/ Gynecologists per 100,000 Residents (1996)","Ophthalmologists per 100,000 Residents (1996)","Orthopedic Surgeons per 100,000 Residents (1996)","Otolaryngologists per 100,000 Residents (1996)","Pathologists per 100,000 Residents (1996)","Pediatricians per 100,000 Residents (1996)","Plastic & Reconstructive Surgeons per 100,000 Residents (1996)","Psychiatrists per 100,000 Residents (1996)","Pulmonologists per 100,000 Residents (1996)","Radiologists per 100,000 Residents (1996)","Radiation Oncologists per 100,000 Residents (1996)","Physical Medicine/ Rehabilitation Physicians per 100,000 Residents (1996)","Rheumatologists per 100,000 Residents (1996)","Urologists per 100,000 Residents (1996)","Vascular Surgeons per 100,000 Residents (1996)"
34018,Clyde,NC,51339,2.7234,3.2686,14.7085,180.8124303994,64.9878668433,115.0668447765,0.9016713416,7.7473379375,2.6862713779,0.896303926,0.24514,4.1254195124,10.0881444265,0.2494665449,41.9913989836,12.2361157442,2.5704057458,0.6913682182,0.441198917,12.7977213283,0.5106039065,0.3237432034,0.8891431294,4.1058158183,13.1187981072,7.4079601195,9.6110953804,3.2078777011,3.12065,11.6291107344,0.8478591439,9.4366678941,0.6344970245,14.41218,0.3573172163,0.7233817007,1.7477127051,2.980566734,0.1139739728
34019,Columbus,NC,22370,2.695,3.5484,13.9069,161.2530766683,54.8227825886,105.5626890147,0.6633392936,6.7224624023,1.4743152345,4.1473645636,0.17308,1.1216590476,5.0100745311,0.2919646603,36.4085249466,16.716724142,1.0459070979,0.7279401212,0.3482308132,11.8665639391,0.7460433787,0.5451845294,1.5339212944,1.305156315,13.3501140671,5.5367324668,13.5426069196,2.1438588902,2.52624,7.3224503979,1.488014241,4.4026433139,0.6674211435,6.22173,0.4363668359,0.4412760978,0.3693823696,2.9080377499,0.1953973927
34020,Concord,NC,121290,2.4919,4.2141,14.206,162.0369595881,60.1116302229,101.0268924093,0.26486154,6.4761291159,3.8552237865,1.603923782,0.15742,2.2590899296,5.5700952756,0.8491494964,20.7870972134,10.6326012265,3.370120001,0.4431102687,0.1969167043,21.7888535923,1.8248904937,1.0014834022,0.4583746164,2.9168981627,12.7162467753,5.2642727853,7.518270914,4.3452329362,3.8468,18.0937660569,1.3540546191,5.3850628328,1.8271291622,7.19321,0.2584322801,0.4032088951,0.2692096126,2.8702135915,0.7251339906
34021,Crossnore,NC,10430,3.8214,4.2516,17.4703,184.3496726545,73.9039939249,110.2100250937,0.6055389384,7.5088772695,2.0189738775,1.1266533425,0.33801,1.2445515041,8.1552246891,0.262300067,48.5982978377,14.4941980589,1.266851882,0.8462131913,0.4132267088,12.7709448639,0.5712934912,0.4786406511,0.9677112653,1.1686254428,11.4292465103,4.6256576584,10.5660267489,2.2000133197,5.00425,13.654571781,1.0439367706,7.674906098,0.9475955711,13.33395,0.622293602,0.6923001503,0.3850457866,12.2797247392,0.1417676185
34023,Dunn,NC,28360,4.6004,5.3476,20.4344,194.0662291819,67.2862459356,125.817427745,0.4433156723,7.2329074204,3.7657333866,1.3447140692,1.14148,1.926602342,6.921223059,0.5842042643,28.6145592134,14.0973172841,2.2545434971,1.7629368485,0.3806706818,20.7043379688,0.5357106854,1.2714147352,1.5646656073,2.5220768115,19.3510753289,5.957075085,6.719569357,3.9965838171,3.30583,18.4688842841,1.6830547143,12.1562821465,1.0220452593,11.52111,0.7066987769,0.91952581,0.7271422056,4.8574513415,0.4321290021
34024,Durham,NC,251321,1.9975,3.2359,13.7907,168.5656355048,55.8971798274,111.3627862176,0.6626757239,5.9704324351,8.3325578394,0.5100344723,0.5551,3.0697744636,3.8831001582,0.774933102,16.4243427639,2.7803656196,2.9402850876,3.2296209472,1.1229016689,24.7634941797,0.5542330007,1.6094874541,0.8825073875,4.3611448397,5.3271007118,3.617081847,3.8551420912,1.7166486775,5.628,15.3513264701,0.9308961411,24.7827692238,3.8499744291,10.9805,0.5667876533,0.6515775005,2.359866801,1.9110350107,0.2335849014
34025,Eden,NC,33273,3.4679,4.9305,13.4978,163.955518138,60.5136045226,102.4451507905,0.4771177892,9.2265761901,2.1011177259,1.5826251559,0.15385,3.1674389781,4.5680085108,0.4626164516,26.0969700404,11.2012133175,1.8245565575,0.7605105127,0.3693911125,23.8201337105,0.4793698053,2.6029186795,1.3321199724,1.3445664621,18.2758578836,4.9963299005,6.4036752407,2.0046187053,4.62668,10.244859829,1.3637637387,4.447964845,0.8419219372,11.10893,0.3998063599,0.398800953,0.4407356536,5.7625725652,0.3088800141
34026,Edenton,NC,18862,3.5339,4.2439,18.2984,153.7678599204,46.8843495791,106.2362714621,0.374193058,7.5485907832,2.2698133164,0.4990162144,0.23166,0.9115153715,11.9411215073,0.5297446429,27.9037398117,11.3482043514,1.1316182918,0.5448559609,0.2850592934,9.9319722678,0.4075873289,0.720730345,1.1330149227,1.3825613246,25.6708595713,5.9308720068,6.5522212578,2.2530345676,2.88364,9.803871512,1.5275306538,5.4051714852,0.8302246946,7.55743,0.4031551406,0.712946692,0.4459257704,2.0925117684,0.839850972
34027,Elizabeth City,NC,91553,2.5203,3.5862,12.437,180.3887948777,61.7674584928,117.6678893885,0.2903382913,7.5873172397,3.6553237424,0.6262007539,0.36217,1.094263076,10.0438579867,0.3608468137,31.3515380212,11.2028390333,1.771866267,0.6660745284,0.3000920841,15.9149101973,0.3337740812,1.3968689052,1.1605693963,2.8491586997,21.3565059404,6.8907123239,5.2721693995,4.2000330212,4.93494,14.9763340284,1.9391872702,8.521109031,1.8635968619,7.89721,0.3807340481,1.5084063263,0.5114474849,3.7373362336,1.511040772
34028,Elizabethtown,NC,30096,3.4628,4.2752,17.2579,164.4650900241,65.6037723469,97.9111939749,0.2924435817,6.5679425375,2.8318125278,0.877724704,0.17137,1.188198839,7.2697720697,0.3619174297,40.5714123423,16.6997654229,1.5126852823,1.139912217,0.3212367777,17.900963476,0.6586667654,0.8141537288,1.2092082153,1.946676458,11.0689929971,3.7975574648,5.9609752096,2.3330546487,2.73555,6.9272135216,1.2753282231,7.3680135634,1.0892006298,9.59544,0.5678277744,0.5054237784,0.4359765166,3.2416797551,0.4079996656
34029,Elkin,NC,22618,3.558,4.878,18.7843,170.7430635836,62.7848561385,107.1247504837,0.4981277509,9.1565430701,4.5104380139,8.4618199175,0.33874,0.8743635328,6.1640012225,0.2477298145,40.6483725238,6.91365498,3.8512241067,3.4128709827,0.4223790888,15.4320678271,0.285015191,0.9842738499,0.7152354729,4.2867135882,13.2175236719,4.2957391473,8.04507196,2.1827728001,3.04753,6.0640740514,1.1546644785,4.7915485834,0.7427297576,8.67866,0.5183315099,0.1797605876,0.3703812121,3.8778509404,0.2538488701
34030,Erwin,NC,10333,3.2516,3.2774,12.6289,181.0403797447,60.9792052014,119.0788574386,0.4321882836,7.3422105159,3.401991482,1.5757498401,2.62441,1.8770832737,6.6194885124,0.5366766775,27.0651324355,12.0444045954,2.1570040013,1.6922937763,0.4043914154,17.8642214765,0.5205602155,1.1790060216,1.5465064149,2.4657687316,18.7648259144,5.3488437718,6.9091692007,4.1780077064,3.34921,16.9909653563,1.7382257847,12.5788043434,0.8692416357,9.57295,0.6885608562,0.8527035416,0.7099071895,4.0219662948,0.398015805
34031,Fayetteville,NC,288862,2.0233,2.503,11.6568,138.3474112975,41.4413916251,96.5609751344,0.3056482503,5.9411370574,4.7259886077,1.3655531914,0.25302,0.8200461567,6.0041227989,0.6455658725,21.2615393852,10.1068670427,2.7476940698,2.2276825952,0.0952022949,13.9966538481,0.6821749615,2.0831467692,1.8195327946,2.6613014673,7.9303832122,6.2967766303,4.6920119083,3.0237118213,2.42508,6.4007347089,1.1979726828,6.9192822163,1.3731578075,6.56379,0.4882337149,1.0909749161,0.4979264301,5.5005681558,0.762767713
34033,Franklin,NC,24657,2.5982,3.1979,11.4394,149.9428729613,52.0963556469,97.0829302033,0.7577288622,9.876963241,1.1708658752,0.9475426041,0.19301,0.965489793,6.159739245,3.0033397772,28.1043156396,8.5558989585,1.1128694503,0.5194143053,0.3336241122,11.7486036876,0.4603382171,0.2496433414,0.7749347427,0.7669967818,10.6401393449,6.0347604325,15.1256751188,2.0690335644,8.63301,15.6286010668,0.8930597376,4.2246241828,0.4496754327,7.23879,0.241554775,0.7850419721,0.2570731331,3.5306310326,0.1488803991
34034,Gastonia,NC,142859,2.7406,3.1881,13.3388,157.4059247896,49.9648120137,106.6547213922,0.8750808842,6.1768501503,4.3657858518,0.9728766341,0.27444,2.579524333,7.3679607504,0.2409868054,20.8884601875,8.8073304826,1.881757288,2.1648035546,0.7618874618,19.6008230339,0.3685994317,0.4318350389,1.7454722586,2.5568709833,15.4609404965,4.7464847729,7.6237088444,3.8800536701,3.86465,9.4771767351,2.1422806329,7.0746146296,1.0995719222,7.70059,0.8615163788,0.4939015516,1.3857280369,3.7253728679,0.6867056678
34035,Goldsboro,NC,109994,2.771,2.894,12.2274,163.6152056749,53.4309933536,109.2148394034,0.2163944707,4.8472556986,2.3875331444,1.9498650872,0.08315,2.1863289146,8.4790362094,0.2916858156,29.0065658425,10.5054583834,1.5748982373,2.8972622158,0.1484744786,15.1984116923,0.91313062,1.242067018,1.3043019929,2.357412473,10.9570545273,5.870332093,6.2770742677,3.6260787663,3.64071,9.1110056545,0.6834834413,16.4726431401,1.3624530189,6.25351,1.0622707089,0.3013677134,1.1131760679,2.7163327918,0.262831059
34036,Greensboro,NC,330908,2.1641,3.0728,10.4598,156.3064787557,50.9338254378,104.4224373122,1.0510245075,6.3243373159,5.8074930228,1.5980291829,0.05649,3.5381567274,3.2176486949,1.5138276577,22.7758541779,5.0458952412,4.3186779663,1.5082047713,0.8233865134,15.847366539,1.4646172495,1.6611510709,2.2468954837,3.0106649911,10.2978649508,5.9159574308,6.5120206488,2.5459527308,3.9213,12.6831158667,1.8768725739,8.2328717978,2.1838565327,7.64272,0.8372348658,0.9932633124,1.3355735985,3.8144192761,0.4875390502
34037,Greenville,NC,136692,2.6358,3.8364,14.2254,170.6395573842,58.1537654385,111.6069985358,1.4219066726,3.7700831391,10.5095520951,0.7913258346,0.39083,2.8164108138,10.485800374,3.3271181007,23.6394486913,4.941956622,3.680056112,1.6229513903,0.9901570679,18.0756283435,1.8526395804,3.5688307104,1.4467784357,3.9469281831,6.7037614037,2.8546876602,3.595362003,1.6581921837,6.32461,16.2862771865,1.4563676235,10.9247557185,3.1525281157,6.78337,2.0362488897,1.229872758,2.0626610166,1.5848586552,0.913618788
34038,Hamlet,NC,12453,4.1402,4.8454,18.3082,143.1577052438,47.2877115369,95.0079860347,0.4176650815,5.5789935292,2.2287297537,1.0849939824,0.23959,1.7368354558,8.3872110516,0.2217759211,23.4717038358,10.6884260921,1.2916684441,1.200303129,0.2419640601,14.581795495,0.2865405692,0.6345179144,1.0350282547,1.7060227644,12.3219899439,4.0731517176,8.2816196429,3.9800503696,2.12658,9.3481052689,1.4363927408,6.6570478597,0.7375827797,7.89868,0.4369002821,0.443887696,0.468111175,4.1062444762,0.6467298245
34039,Henderson,NC,61994,2.7043,3.4026,13.6574,158.5193694949,53.4820911298,104.0318281652,0.3138512857,7.4282712474,4.2789844806,0.4426231206,0.23972,2.7468393624,2.6364352468,1.7189617333,26.4902308999,9.6203544182,3.9956278722,1.404365119,0.4689067814,16.1577681601,0.2587319287,0.6779394126,0.6039978944,3.2511213216,11.6070506408,6.0478186417,5.9465861043,2.7182431279,5.80796,10.9526808847,0.783771604,11.2768133678,2.5848706269,8.9133,0.3735787686,1.8285153956,0.8154098924,2.6573554962,0.1669404086
34040,Hendersonville,NC,74560,2.6024,3.5802,12.9678,211.8657923273,78.4538266904,132.7676177033,1.2916445974,10.6926523477,3.2512470518,1.0779740176,0.29925,2.1561114742,15.4547585726,0.3244314059,41.3259403465,12.9881671485,2.2448890984,2.5716139455,0.5843660782,24.9592056891,0.6918579388,0.4299117367,0.8787298758,1.1658116764,12.7469391553,6.1612239536,11.0879230968,3.5358105252,5.02131,12.0320791821,0.8868146107,11.7699964258,2.5474566097,16.27467,1.3151335892,1.8666576342,1.3617920242,5.6161524242,0.929320415
34041,Hickory,NC,164003,2.5098,3.3539,10.5333,125.8419190866,43.2745960301,81.8890946228,0.5433123758,6.317783706,2.4162762845,0.9139909123,0.14458,2.5195833552,6.7887361545,0.501838286,25.9192087598,7.4287624043,0.9140049457,0.3543978278,0.0932782452,10.1369267896,0.0887291347,1.0486026273,2.5918647998,2.0884524743,11.1823029085,2.6809815142,5.9693313714,1.8736536712,2.47665,7.17800075,0.7977523484,3.8646276352,0.7190509222,6.4857,1.2135825785,1.3754772584,0.5520490454,2.4370415293,0.4751262884
34042,High Point,NC,123590,2.235,3.5021,11.1177,157.0350263701,46.7115396508,109.5902613949,0.8740789401,6.1820207911,5.7150388145,1.2873702313,0.11781,4.5553735018,6.2205677563,0.2085396033,16.4637402797,8.8032277992,5.2856564899,2.9704757055,0.2002958158,19.6786782301,0.1900858272,0.9659063197,2.7198130147,4.4933300607,12.7416039116,3.9913408034,5.6519927223,3.8087242413,2.35648,10.6532181338,2.1961385962,6.1086143514,1.708316217,7.89746,0.2322479208,0.1882694816,0.851708029,4.4636212876,0.700783656
34043,Highlands,NC,3795,3.8379,3.7762,16.6608,272.8602133805,87.9336353642,183.5396379667,15.4765703671,10.0878038824,1.9109204063,1.3490013096,0.28544,1.6817233119,4.8931850695,0.5298630029,69.3357148857,29.4141265633,1.7052342817,0.8465912363,0.4800558508,10.5478975886,0.6531776144,0.4076015642,1.1729162832,1.2739017235,15.3731272512,4.6231491716,35.2058295201,4.1481152601,3.94813,10.9536533419,27.0130218698,6.7738813663,0.7686125,6.85354,0.3780436882,1.2481931114,0.400007511,2.9312720181,0.3272280915
34044,Jacksonville,NC,136940,2.0955,3.5466,10.0067,143.9888612261,41.2267039265,102.507239983,0.1404376902,8.0999958881,5.8175985893,1.2787458785,0.04459,1.2665558954,3.477150466,0.2499606916,18.5763369957,12.9399351529,2.7980085752,0.6413253508,0.1668065024,16.4268604412,0.1419557871,0.4819946849,0.4368931897,1.5762513275,14.4446391563,8.1428814235,7.486067516,4.2182882468,2.07163,6.8734355696,0.5546163696,5.0062432093,1.7288573255,6.24622,0.3806230486,0.2185117806,0.4657834056,5.5761842682,1.6022281486
34045,Jefferson,NC,23469,3.2417,3.5809,13.8741,158.8047307156,76.3350993617,81.366303567,0.2759878307,6.9079937661,1.4003566606,1.1370308966,0.19434,1.3716194596,4.6394502263,0.1515062769,47.1555312833,12.5440657519,0.6076019798,0.4573729862,0.1989670324,12.874546488,0.2227485422,0.4921335145,0.5724172085,1.176368426,16.4542301447,4.3197768643,6.4096717996,2.2074796668,2.13704,19.7991431122,0.8282074437,3.0153317551,0.3965253016,4.86975,0.6230151687,0.2353342205,0.1881223969,3.176534387,0.1450495828
34046,Kenansville,NC,26761,3.4759,4.3424,16.1541,171.1080741816,62.2491837918,107.8247087886,0.5399838659,6.6834799366,2.6047644338,1.0477401026,0.11393,1.5616637978,6.0693038826,0.4701792965,31.0754109682,15.3755129785,1.7146822826,0.9879643213,0.287674809,21.6275715631,0.5806733554,0.7230310367,1.207308096,1.5886101144,18.8563773653,4.8095843337,7.2646484108,3.1435408517,3.50967,9.5011366771,1.6147550413,8.610072048,1.0579487351,6.59648,0.602739737,0.4046416638,0.5681583705,3.7636349666,0.5895772099
34047,Kings Mountain,NC,22660,3.354,3.5211,13.5234,152.9833742798,52.1182020439,100.0353779792,0.4141127216,9.2731467105,2.5230495433,1.088574996,0.23629,1.4893282719,5.7761525397,0.2046600456,23.7703094267,12.9797995211,1.525995172,1.1239881667,0.3099372462,18.234112525,0.320506774,0.6668273754,1.0882194952,1.1558123155,15.0377016369,3.9001480226,5.8270625091,2.6199406324,4.46659,10.136126835,1.5446990418,6.1623966997,0.8820709074,8.42265,0.6964182392,0.469937733,0.7876327169,6.8085408737,0.3118276815
34048,Kinston,NC,77929,3.6941,3.7482,15.3172,161.7207287203,53.1162929152,107.6624380425,2.5469322758,6.2270087338,4.8163549167,0.8834012611,0.16941,1.1354269869,6.9376543448,0.7882498975,20.4434398622,7.2492415976,4.2722191966,1.7563081133,0.2811319785,19.689667805,0.6247559281,0.9606871156,0.9104791784,2.5643844916,12.992234185,5.2950949198,8.2555336851,4.6645406467,6.07276,13.2356782474,1.990069588,5.5262307537,3.0232307074,10.11576,1.5804555169,0.4970898773,1.6411212038,3.3140047821,0.5195525446
34049,Laurinburg,NC,47338,3.3329,3.7063,15.3018,147.9351601179,53.4757690073,93.4472785016,0.2319229888,7.3205903605,3.8855294674,0.7402656399,1.77319,1.2720741418,6.5976498447,0.1806519093,25.8951608814,6.9377124375,1.0888535878,1.0882854629,0.2102330734,14.3578471172,0.1299041192,2.3820069844,0.6930963014,1.4501737408,10.9013979647,3.1095482847,8.1329169049,4.7323056191,3.56737,12.6277466519,0.8076036858,7.9031376023,0.7973199088,7.48349,0.4228136842,0.2838542196,0.45894881,3.9367886604,0.4324245292
34050,Lenoir,NC,56551,2.9863,3.7486,12.289,155.4308217431,57.0745088264,97.653814,0.2491474115,7.3364801963,4.0875397178,1.2941471068,0.10582,0.9864919611,9.8250215281,0.1929780941,41.7128123508,13.0725219156,2.2520524801,0.648508484,0.1105905701,8.1518388271,0.1409744277,0.4173729164,1.327564834,0.8979366104,15.1336344329,3.8605575793,5.7785801892,2.9040541836,4.72327,7.1133639006,0.6636071515,4.2028852901,1.9315847715,10.48845,0.9789970816,0.5373241735,0.2341479279,3.4179578031,0.2625669657
34051,Lexington,NC,69916,2.8099,3.8169,14.2344,150.7289502735,59.6379944799,90.215483153,0.5297357345,6.8832413847,2.7146019584,1.3610877346,0.2937,1.2432436642,3.3548891535,0.2981237746,28.2913234835,8.4221526215,1.6036272764,1.2658982568,0.4947590592,19.5486714385,0.2597408307,0.8682855355,0.8479947129,1.6321183776,12.8734011096,7.6484014082,5.8375340838,3.2490893982,4.30312,11.8312219226,1.1047997498,5.4600987319,1.0742014984,6.50702,0.684051077,0.2535636783,0.4684469459,4.4908031407,0.2929126914
34052,Lincolnton,NC,41573,2.5353,3.6163,12.8786,149.1267384447,51.9828866827,96.298850267,0.4815889527,6.5312948229,2.1322448047,1.2039748381,1.92565,1.4671148858,8.3548086043,0.3015257331,28.5798457377,13.5347270256,1.016976408,0.7477323184,0.2933998837,14.6625294488,0.389663506,0.5629360668,1.373298369,1.400390844,14.8925048094,2.7720266087,6.3156078469,1.9539477396,1.6782,8.7554294418,3.1124758134,5.2927002165,0.7004895663,4.2054,0.5214679958,0.6849918116,0.4868848719,3.8124811435,0.3097879832
34053,Louisburg,NC,31552,3.1819,2.8557,11.6322,167.4466435311,62.5077918751,103.8629362016,0.4725406638,4.7718346216,6.221789011,0.6813887464,0.16204,2.0856288921,6.9449686883,0.5646863932,30.473009682,9.1518853872,2.0202856955,3.6854390762,0.3919475535,20.8671002219,0.3832790445,1.0251880462,1.0199823143,2.3526113076,9.8068207481,3.08160632,9.18372797,2.5918836365,2.92499,11.1475369206,1.0460241585,14.4454832154,1.4318400265,6.491,0.5051181568,0.6771252218,0.897239983,1.7678567696,0.2188717058
34054,Lumberton,NC,98964,4.0833,4.6299,20.3054,152.9442790731,53.7758613468,98.1929536183,0.2321363546,6.7574219364,2.4588692448,1.0422964872,0.29109,1.7380726943,4.4423301785,0.2930719497,27.3395431301,9.8532831382,1.2541050153,1.113983337,0.2202194977,17.389823855,0.3035139771,0.8576868612,1.081633486,2.4149581534,11.6925936937,5.3127049843,8.2168183772,2.9652998464,3.79039,9.0770651624,0.9002676704,9.8064720734,1.8162477273,9.07087,1.1385821544,0.5020645937,0.4777758279,4.6841574232,0.3898873774
34055,Marion,NC,38636,2.626,3.5734,11.8827,141.6600993629,49.474441582,91.4300393505,0.5764735109,9.1673643761,3.7073516512,0.8135825546,0.17241,0.9527714994,8.8753356348,0.1941335714,30.4073472364,9.1323375507,0.9682146606,0.8315512828,0.3150493482,12.3705218514,0.4859152759,0.3110096031,0.7492976763,0.8227947351,13.6909629602,3.6088014657,6.7808046253,1.6417583899,1.25407,6.6218804529,0.6546403715,5.5549144237,3.2065069692,6.52172,0.3271311762,0.4888813059,0.2969880858,4.0570489202,0.0963804273
34056,Mocksville,NC,21417,3.1794,3.5005,15.5573,156.8925153758,59.351144954,96.8121130825,0.7193229501,11.5806404586,3.5119919017,1.6638778352,0.44412,1.6119126278,4.5973538094,0.3893082226,37.3764426324,9.0670307563,2.1681962928,1.7524335635,0.664135345,13.7541865564,0.3904914226,1.1157182988,0.9554842919,2.1564417264,8.9272737183,3.1850498187,4.412522725,2.654868641,4.27376,8.1183125538,1.4989048109,10.5433327283,1.4218868745,10.09864,0.9292791512,0.3396926237,0.7457772205,2.4821916204,0.3516071897
34057,Monroe,NC,79593,2.4401,3.3645,11.0838,139.3413176316,49.616356122,88.8372013093,0.5328080577,6.7192832851,3.7054633108,1.2221493947,0.32338,1.5454087148,5.8949262464,0.3978141705,25.7801465904,7.9755842361,1.3556332968,0.9143162301,0.3464375445,15.4662827108,0.5771356177,0.7005836583,0.9123243647,1.5208027143,11.935628221,3.6524189942,7.8313274297,3.2118933355,3.1615,8.3028555361,1.3367561508,5.0633271789,0.9052963518,5.5313,0.523937143,0.7449606477,0.5231897993,3.5304420259,0.1926644914
34058,Mooresville,NC,38285,2.8896,3.7825,11.2263,188.5640114738,49.0042218498,139.5372985682,0.3269544712,14.6159791291,1.9624979273,1.4560406318,0.24954,3.3694892878,15.0750730859,0.2353184687,20.7988315143,13.5595245773,3.3206337504,0.844745949,2.2707100117,16.5467120466,0.4073567667,0.4289169399,0.889645905,3.3063990388,19.3642940618,5.3326277018,13.3624279714,6.5257821367,1.54598,11.9103654,1.3803033152,9.5557256078,2.735662734,3.65082,0.3097898366,0.5344499154,0.5298267579,1.9618359274,0.1945429267
34059,Morehead City,NC,62929,2.6084,3.4472,12.1341,186.3800601005,64.7989888979,120.6073550251,0.227901581,11.1232677386,4.2723385933,1.2995591711,0.10843,4.9985410921,11.6854562595,0.2997436838,38.797687328,10.6757987487,2.379931045,0.4989209117,0.1791474338,15.7406403286,0.2740881969,0.4775628472,0.5945872326,2.6642297875,18.4186718521,3.8641892138,8.1079147741,2.0785005993,3.45695,10.5671781923,2.2551126429,11.0006854825,2.0214217374,6.54316,0.334840449,0.4141566956,0.4734268128,3.842048067,0.4326480316
34060,Morganton,NC,53421,3.9866,5.0306,12.8465,216.50156211,63.0161453053,151.8117319875,0.279695024,8.9038924573,4.8973615533,0.9885438085,0.11784,3.4635798211,14.0149263302,0.1895092243,37.0224284417,13.9864042674,2.0844702185,3.1037000466,0.1296463807,16.3132155995,1.6987458613,0.3968612602,1.0774780953,2.1165696851,16.0604741332,15.4555346314,7.4368999,5.1147384885,4.25636,9.6294172237,0.6454386258,24.2734402248,4.2157029914,13.38757,0.9348843596,0.5051455698,0.2353344212,4.1430355149,0.2091239195
34061,Mount Airy,NC,55570,3.1474,4.1765,14.8776,133.7806799017,45.2695987035,87.6384281399,0.6635594729,6.407021883,4.1341641292,1.3654664603,0.38857,1.1105291181,7.1571908687,0.3500156263,26.551693272,5.6728830297,4.5664774844,1.3882418686,0.5865796804,10.8663329137,0.3535440862,0.9285753586,0.7287734808,1.9009703451,11.833430497,3.7218593772,4.9453734575,1.9451053112,6.48331,8.2010663704,1.1688951786,5.9685206427,1.0182298396,7.59175,0.7131401201,0.2144053164,0.432157348,2.0511190816,0.280671992
34062,Murphy,NC,22114,3.7743,3.7871,16.2641,226.4775037341,104.8495509281,121.6323916422,0.6659098439,10.1682031938,1.5846524215,1.2434019599,0.25204,4.57043368,8.074508735,0.3849437703,45.7037023046,16.0137380233,1.1553840719,0.7105369308,0.5380530404,37.90152523,0.6344321175,0.3456328423,1.2321707437,1.1477748848,27.0848515014,4.300387718,7.4941606841,2.5846581205,2.34105,21.7361521321,1.8484363892,5.4640949586,1.0582780426,13.00771,0.3366243866,0.9311207478,0.3392516446,4.696232583,0.6411641696
34063,New Bern,NC,107203,2.5182,3.5673,12.3847,153.9191863337,51.9901717945,101.1547907656,0.1654810707,7.1906773457,4.8937000637,1.8018788814,0.07564,2.7645394162,5.4757126908,0.2455431725,23.1768521515,7.1322494684,3.5488737748,1.039641939,0.1291873515,19.420208292,0.1436312775,1.0845075034,0.3361847036,4.3591261362,11.4395800324,4.9399517808,7.4688638579,3.6660200112,3.30308,9.4307383846,1.2035452271,7.1520056181,2.6655005392,5.68049,0.931424072,0.9500197583,1.7199785276,2.292721519,0.9406645792
34064,North Wilkesboro,NC,53075,3.3138,4.0447,16.0966,148.8836698617,60.6303832725,87.8350334198,0.3024401845,8.2800356504,3.3952780318,1.4477725048,0.18714,0.7884143358,2.4705567075,0.1840944381,31.5576153472,11.8285255099,1.1248070413,0.853172329,0.270932937,19.1210234203,0.1652890697,3.7751805267,0.5396111403,2.7384491677,11.1121550029,3.6038463931,4.3650012454,3.2057211531,3.54512,9.7772109562,0.6964367833,4.7329323872,0.6092881608,12.07705,0.3867268467,0.169009156,0.3725486907,3.0331052558,0.1879257831
34065,Oxford,NC,24783,3.536,2.9433,12.9293,152.4379493978,65.2171096627,86.5073731269,0.3938992479,8.1561190182,3.4781541906,0.2473545605,0.35068,1.717738296,2.604138434,0.5183176113,38.9123878446,3.4463460695,1.6335334007,1.2991861117,0.488541783,17.9639721626,0.3033224697,0.71001366,0.7678945916,2.3011652221,13.2685193904,3.2688572144,3.8483356457,1.6726098158,3.77547,8.3399021358,0.7151354241,12.6131108281,1.8033755924,13.54041,0.2091854321,0.5843180528,0.9583195153,1.4978962787,0.1340200344
34066,Pinehurst,NC,118652,2.4728,3.7882,14.0998,152.1665787705,38.9208808139,112.3169888808,0.8166848554,7.3163585948,3.7559071629,0.8532905633,0.15374,4.2375342563,9.6565408101,0.1851652397,20.2249273242,7.7212362462,2.5115126876,2.2755065247,0.2103684786,11.9112953397,0.2345022552,0.9861382989,1.5839548764,3.4392109969,11.4735521371,6.3736687523,6.6394280242,4.0468918844,3.44589,6.9394892385,1.7899621444,12.9088402534,0.9466830282,8.27976,0.7683654952,0.3362023804,0.8137205058,4.1944123357,1.1026112294
34067,Plymouth,NC,13998,4.9005,4.485,20.4864,143.4073297066,48.4541809039,94.2130464919,0.5872255231,4.7097074974,3.4157040165,0.5786865272,0.24178,1.4997120829,7.4473262569,1.0724335757,25.2208751506,6.8365744171,1.3723488087,0.7010741688,0.395686382,15.1118314184,0.7085222794,1.372673898,1.2217625359,1.6616940399,12.8373936004,4.3260049523,4.882196249,2.1518470406,3.2977,8.1928976457,1.9216068491,12.7591209254,1.1937880789,5.60136,0.6812129206,0.6836351746,0.7390178206,2.9141422554,0.6853893969
