HSA #,HSA City,State,Resident Population (2010),"Total Physicians per 100,000 Residents (2011)","Primary Care Physicians per 100,000 Residents (2011)","Total Specialists per 100,000 Residents (2011)","Medical Specialists per 100,000 Residents (2011)","Hospital-Based Physicians per 100,000 Residents (2011)","Surgeons per 100,000 Residents (2011)","Resident Physicians per 100,000 Residents (2011)","Allergists/ Immunologists per 100,000 Residents (2011)","Anesthesiologists per 100,000 Residents (2011)","Cardiologists per 100,000 Residents (2011)","Cardiovascular/ Thoracic Surgeons per 100,000 Residents (2011)","Critical Care Physicians per 100,000 Residents (2011)","Dermatologists per 100,000 Residents (2011)","Emergency Medicine Physicians per 100,000 Residents (2011)","Endocrinologists per 100,000 Residents (2011)","Family Practice Physicians per 100,000 Residents (2011)","Geriatricians per 100,000 Residents (2011)","General Surgeons per 100,000 Residents (2011)","Gastroenterologists per 100,000 Residents (2011)","Hematologists/ Oncologists per 100,000 Residents (2011)","Infectious Disease Specialists per 100,000 Residents (2011)","Internal Medicine Physicians per 100,000 Residents (2011)","Neonatologists per 100,000 Residents (2011)","Nephrologists per 100,000 Residents (2011)","Neurosurgeons per 100,000 Residents (2011)","Neurologists per 100,000 Residents (2011)","Obstetrician/ Gynecologists per 100,000 Women Age 15-44 (2011)","Ophthalmologists per 100,000 Residents (2011)","Orthopedic Surgeons per 100,000 Residents (2011)","Otolaryngologists per 100,000 Residents (2011)","Pathologists per 100,000 Residents (2011)","Pediatricians per 100,000 Residents (2011)","Plastic & Reconstructive Surgeons per 100,000 Residents (2011)","Psychiatrists per 100,000 Residents (2011)","Pulmonologists per 100,000 Residents (2011)","Radiologists per 100,000 Residents (2011)","Radiation Oncologists per 100,000 Residents (2011)","Physical Medicine/ Rehabilitation Physicians per 100,000 Residents (2011)","Rheumatologists per 100,000 Residents (2011)","Urologists per 100,000 Residents (2011)","Vascular Surgeons per 100,000 Residents (2011)"
25060,New Albany,MS,24373,190.0984808,76.555384959,110.47883177,33.318036749,19.543616077,48.196690976,15.064895351,0.4697988216,7.8713519957,4.683366332,1.9300544593,1.1494579468,0.8946842354,8.2307017404,1.1736685802,41.769796405,0.1009978791,7.034596615,2.4232545759,4.2919033562,0.800476967,27.414047816,0.3610174768,1.7863859699,1.7227392746,1.8228161668,86.333659296,2.1070233455,3.6015928812,8.3541562571,2.4653582133,8.0086556294,1.1329607702,3.7899566867,1.2559015076,4.1318592487,0.8808201764,1.2273337192,0.8495710601,4.6421877461,0.1429289992
25063,Oxford,MS,76331,113.11155358,38.458897699,72.850963174,24.592219079,15.072303794,28.232207204,11.596855768,0.1678149031,4.3151614062,3.5312768198,1.4540231331,0.4799302093,1.0044075665,4.771070907,0.998650572,16.958235129,0.0984936986,5.9640167629,1.4855306548,2.1219006113,0.3242456546,14.291357937,0.1768734108,2.5750380848,1.5974181197,0.7374795053,29.89906626,3.5436749503,4.4094921876,2.4593010743,2.2780085182,7.1380135871,0.9854767934,2.8954925958,1.661147374,4.7373797284,0.9452807711,1.0620424569,0.8725738049,2.0180448868,0.1682272742
25064,Pascagoula,MS,131938,169.65260952,48.19032497,119.54453964,53.296367417,23.438747385,33.537004238,14.507334053,1.0061185492,10.205395881,5.6745193045,1.4831725682,2.7389024742,1.3085476553,16.164331277,0.8223939849,17.412217462,0.6513823277,5.9898586128,3.7191174967,5.2238359168,0.2046515101,17.91090059,0.8088299249,2.8287411644,0.9767009543,4.4828298863,44.671562693,5.0314654056,3.7821043969,3.1371635953,4.945302058,12.708385851,1.2058578981,6.0869005654,1.4832205468,8.2026769112,0.8426646645,1.5842141438,1.3896239206,2.4320228068,0.2120219801
25066,Picayune,MS,40847,259.28489302,82.180373316,174.48874601,64.204601772,29.783393848,71.280493219,27.304645011,0.6152070316,17.125722861,14.818296023,2.6539946791,1.7401958651,3.4230847268,15.400546461,1.4787599632,35.236447997,0.2010212978,11.233097308,3.1868893529,2.4541146117,1.0667413876,30.100371572,0.839280286,2.2048828933,3.8046711795,7.1067408915,109.03549947,8.1201741614,11.194906368,4.6106435113,3.860618129,16.888174933,1.7831791184,6.1117826389,3.8806960575,13.055839481,0.9414111499,1.9189611816,1.1604942838,3.6418986918,1.8372963261
25070,Port Gibson,MS,9604,136.66216161,53.028953316,81.666390659,27.856737297,18.607425548,28.954852296,21.710619316,1.0735927773,6.9655887147,3.2228241088,1.6040200455,0.5297587224,1.234259965,5.8198909848,0.3880792194,30.50964102,0.2366095079,4.4916104129,3.5265942788,1.63195938,0.6264473264,13.192583526,0.3921122356,2.1309689121,0.7800403106,2.0670807508,39.127170133,3.0261812686,4.3424645214,2.6303695365,3.1552061591,9.1182871209,0.7769614776,4.4258348334,1.3660951399,4.0650998602,1.0820297405,0.6659290727,0.4402023985,2.9995344475,0.3131920447
25071,Prentiss,MS,9094,170.7814969,58.408595745,110.39395548,33.767877272,22.462054368,44.41383159,18.683923674,0.6304373118,10.051988438,3.3346791964,2.644548557,1.7806734161,1.4077449048,8.405626138,0.8200871206,31.734777059,0.3671477843,6.0971024794,3.7199042285,1.7100611629,0.7620098182,17.546760074,1.3543138611,2.2934325139,2.3486134593,2.9113822527,72.028648329,3.7701574326,6.844030547,2.1932859678,2.8257556961,9.3407125864,2.05417153,7.2322050117,1.3448380163,3.9940317012,0.457199354,1.1379127799,1.1029133994,2.9901492039,0.8627031314
25072,Quitman,MS,10763,187.05305242,82.444708155,101.87333141,29.856560991,23.230095457,41.426533804,7.6972311293,0.1167373868,10.322148452,5.1998433418,2.6457121074,1.38326289,0.6492052284,11.175663384,0.4720325224,60.407158159,0.0602959044,6.1417982998,1.7549358642,0.9638409121,0.1548131085,13.287591103,1.3044175708,1.3795146182,1.9796222495,2.8931902564,71.726270751,4.0555118804,5.2171859274,3.0872656801,3.1634284674,9.796942398,1.5281115092,5.1398038845,2.2216724304,7.1575968787,0.4632860938,0.2546190607,0.2103515313,1.9646076136,0.6596345179
25075,Ripley,MS,22232,157.59429375,55.790113694,99.74233548,28.891093473,19.853032626,44.499950964,17.669212376,0.3385710231,7.736171266,4.1907532295,1.702424072,0.9699184028,0.9391294437,5.8349671775,0.7338664497,35.135654658,0.0928592916,5.6923695577,2.1496820666,2.1713420011,0.6052127208,16.311649703,0.2840319154,4.68388207,1.1571796612,2.1364441005,102.63511757,3.9942719353,3.9209498656,3.5971999337,2.0054041793,4.8398215087,0.8417199122,2.9458588094,1.2121930587,6.3130995394,0.5153609268,0.8236279555,0.4782945626,2.9813944181,0.1926542937
25076,Rolling Fork,MS,6322,169.30538126,56.941988785,110.45710053,41.366469423,22.231370653,37.591321227,30.44400408,1.2403613637,9.4062252801,2.8473614795,1.0857131945,1.4089120643,1.767066153,11.532280882,0.4743108814,33.076195873,0.3120457577,6.7191241886,2.9907813519,1.7937379545,1.1983747853,14.643056358,0.5457539149,8.2423666038,1.1778929341,2.0465798542,64.810382494,3.6001322193,5.2200928536,2.714029246,4.6823808288,9.5137422289,1.1750956696,6.0706412423,1.1340978435,5.5913724047,0.7747801196,0.8679596125,0.8941642294,2.4580808762,0.4322754225
25077,Ruleville,MS,12074,123.52183709,43.123766703,78.902688599,21.520913038,16.982179,32.709774474,14.392632479,2.8594734673,5.893014206,3.3043829968,0.9358703112,2.5308272303,0.961614938,2.5165250177,0.2583949951,20.563278426,0.1447960893,4.9570749724,1.488593723,1.2182528734,0.6606606309,14.754094609,0.2208009557,1.3102030422,0.6826910783,1.0170793115,56.194640195,7.9840727056,3.2325963007,1.2622164206,2.6245709595,7.568669833,0.6134173822,5.0187918781,0.4551810109,2.9935470821,0.4127147639,0.5130861945,0.5497074214,2.0921665611,0.2133005417
25082,Starkville,MS,47671,124.76889775,48.102989876,74.62599476,22.481629075,19.362948245,27.297812428,10.426522874,0.1587183787,7.253850418,1.8716998664,1.434092,2.9375197562,0.4424024664,4.7706023874,0.2505043683,24.736690535,0.0559463162,8.1128515749,2.534944762,4.3381360453,0.2659532436,12.219187423,0.119625641,2.3178994777,0.6502607488,0.6677987419,29.075225215,2.8419565193,5.5725174384,1.3422209947,0.8250338214,10.317364151,0.4386856978,4.4084375585,0.4915642676,7.0630639457,0.3113529083,0.3803456885,0.3038490307,2.377181314,0.1005917552
25084,Tupelo,MS,187409,125.82882267,44.42870369,79.625334729,32.84699973,16.468373428,24.693638359,12.580789326,0.7112781361,5.2345818802,6.3989731813,1.612925129,1.4312969236,0.868813492,7.0358858389,1.4084942985,24.53431246,0.0410205601,4.8306294355,3.3503319427,1.3173056764,1.0739741016,15.139649865,0.5830326,1.0040018675,1.6553405243,2.6250457598,35.081860871,1.3016210208,2.8825836411,1.4498072599,2.3260840767,5.0227788859,1.0636811214,4.3579970616,1.2588769635,5.2853280639,1.0748068942,1.4160780063,1.1010943167,2.4148288007,0.0733809577
25085,Tylertown,MS,15443,185.96654787,68.906266724,115.84207414,38.092295987,24.411557859,40.393652187,11.299385143,0.4794047199,8.4177504026,8.0361666573,1.9993918243,1.487221517,1.3346099921,7.3034099198,0.552592395,42.436789852,0.2044752803,9.0202221005,2.6261900218,1.4177728369,0.4962420442,16.344819839,0.8834194288,1.59047477,1.5884822892,2.3458975607,56.577845518,3.6350871625,5.7636981112,1.939521831,2.3062127067,10.852279694,1.541128705,4.8900075374,1.1897442014,84.491479099,0.5466636516,5.725947792,0.7138201876,2.5443053029,0.5759254162
25087,Vicksburg,MS,48773,135.38550087,48.579555604,85.100394361,31.573146298,18.198473333,29.703450207,15.60589271,1.4379828654,6.6804651376,3.2549882844,1.5619104345,0.4313933739,1.570030048,6.7328517127,0.2304665402,22.23935776,0.1453280578,4.4511555803,5.4317597849,1.7428909481,0.3910952751,15.767568447,0.2550175508,2.881515838,0.649959091,2.0021989066,45.38602774,2.7937265883,4.3273238554,2.4786148933,3.6684348915,10.528813512,0.6707802395,4.3871220045,1.6074444523,3.5336562408,1.4131117399,0.4540943651,0.2619188299,3.1956509787,0.237103587
25089,Waynesboro,MS,20747,151.25682738,59.261713671,89.912522667,27.072605667,17.025763042,40.395313429,10.287705689,0.3541150379,5.6160996871,3.1451828997,1.3515328221,4.5402815594,0.9606063211,3.9991731784,0.499364314,37.874920203,0.1802820091,4.4279523176,2.4553717995,1.1371995561,0.488305603,12.745200745,0.7860847267,1.3407998918,1.0103286939,5.4691975137,99.958996023,3.3203936947,4.7068214395,2.0720416081,1.6595237464,8.9357804205,1.2926450992,3.7360526019,0.9922584256,6.1431862123,0.4766040034,0.6126641939,0.7438469245,1.8227760004,0.3582804529
25090,West Point,MS,20634,157.20491351,57.77276943,97.265859365,32.103269734,18.17351639,42.100669074,9.4642129371,0.2788859545,6.7474870977,3.0995197689,2.1474684963,1.3450726003,0.8248885275,7.9933000511,0.532967458,28.889931484,0.0993904007,5.9025257817,2.542853009,1.3473598468,0.4411608966,17.468840991,0.2205362126,4.8652703875,1.4276714312,1.3090082933,102.23513818,2.2510261303,4.6436861141,2.2000528911,1.7299871225,11.572991145,0.7803016197,3.1099714908,0.8569160665,5.3733331658,4.02335014,0.7226320686,0.6248068624,2.4298171354,0.101951273
25093,Winona,MS,5475,345.6789656,162.0239764,180.93449331,50.187915591,30.268749348,89.864629021,48.906393313,0.879860146,17.955482338,4.9363446671,1.9332885018,2.5004473298,1.3992818467,11.679372238,0.9210662167,93.487934808,0.4615243945,14.063978348,6.4292888169,3.9739649507,1.2537142117,54.432354606,0.855759418,4.1813676124,5.228756516,4.818542253,138.77169782,9.5084448412,15.945008268,8.4197548224,6.6599972313,16.443223899,2.3554143186,7.5416276768,1.3764117523,12.314649736,0.8185420037,2.5798972599,0.9713372068,3.2343005545,0.8687184933
25094,Yazoo City,MS,14216,232.44126345,75.359402023,154.35181733,50.93869301,28.625779729,56.454403548,61.937882442,1.4654928936,16.925532729,3.7159902635,3.821909648,1.7316037545,1.7424578191,13.814152132,1.1964610739,39.481546276,0.7915820521,8.6409249257,3.2031838655,2.9538841492,2.1160034838,27.762481239,1.2207206282,3.8083859042,2.7435705036,4.3146180615,71.725071071,6.4945044714,7.6904279067,5.1485391757,13.720762636,10.083684288,2.7655865237,14.775572417,2.2271554593,10.410742585,1.3262107081,2.1781106427,1.4540241986,2.8801686926,0.9804285806
26001,Albany,MO,5163,230.11171542,101.69025593,125.8214989,38.108627756,30.571389311,44.203797388,23.234870086,0.2799599467,16.420430468,4.5126004423,1.8491673607,2.0108491031,1.4476074788,16.20014932,0.6584182771,67.045703003,0.7610417535,8.5973318753,2.4989444007,1.2422728991,0.4467861957,24.125230377,0.7222864726,1.0683522599,1.493076612,2.3178408014,96.289317621,3.5211510404,5.0571446243,2.0442048095,3.0864515735,11.563105023,1.7810608365,8.492533506,0.3186179793,7.1031133464,0.6974541216,2.90061913,0.5587689593,1.6516375617,1.4262143261
26002,Appleton City,MO,3671,170.84801384,71.91880803,97.347153322,31.429998324,21.568109732,31.055768781,29.257238934,0.7774774121,9.0250148216,2.2775536573,1.260161953,15.279507701,1.4680386324,7.2344389847,1.034751708,49.848745564,0.767857434,4.6836927206,1.6137337373,2.0105991335,0.8768913651,11.953803402,1.4479036449,0.832106664,1.0561001109,1.9693340251,57.886653858,3.193758923,3.9100658991,2.6232869522,4.00938744,13.291603977,1.9852308225,8.555310209,0.7616496584,6.5784967023,0.7652353743,1.7882518116,0.809567275,1.0883951645,0.3453699216
26003,Aurora,MO,13964,221.73140811,106.50237807,113.15112644,46.468252148,23.4205101,32.160647533,7.8061537867,0.5833383714,10.124412126,2.6924733298,0.7442695445,1.4025063156,1.5857724984,23.469169293,1.2501093977,75.529004552,0.7554754773,3.8305675668,2.3721447755,1.8776546451,0.9618624667,23.241745443,1.6641495792,0.9537476494,1.9372373204,2.1154532463,51.826810082,3.2251080359,5.0874013069,2.1307507874,2.979960627,8.5220430881,1.6084582896,6.7140899159,0.7311539428,12.520204733,0.8315899848,3.0605866885,0.8825220043,2.0648876336,0.5195891521
26004,Bethany,MO,6602,258.43784385,98.050119382,158.26336952,46.235607629,29.748101317,69.297740276,24.307179117,0.5010109909,16.491870882,11.814084574,1.6697570819,1.9534226458,2.4400227902,11.311350893,0.8673276028,72.657980679,0.9520893267,9.4678701113,3.3438494613,1.5540854187,0.8009943954,18.247476375,0.9108778198,1.4170330872,1.6800015353,2.7656814619,105.48040637,4.8365019431,21.453934159,3.0444363157,3.6756976123,9.8512289011,2.036778864,7.6098819262,0.5817809916,10.915478394,0.8255185419,1.9572323735,0.6624223512,2.3970897959,2.3229352841
26005,Blue Springs,MO,89368,173.93276187,55.957756666,115.41607878,43.092294936,23.631967598,38.659937967,24.626651851,1.087237522,10.663051775,14.813351171,2.6590208216,1.3512057337,1.6677020608,6.5277961084,1.5930483191,28.429879273,1.2116379693,3.2570182466,2.99986876,1.2904520179,1.022503591,17.607121251,1.5438661399,1.0439014391,1.1021319559,2.7187738954,50.912806083,3.9046960708,9.1573210022,3.1278506598,4.6879008672,9.8854195708,1.5504510696,6.9459773292,0.9641372708,4.2987470994,1.1465058107,1.5844910964,0.4630980721,2.6933030598,0.2655497801
26006,Bolivar,MO,38212,161.74877863,64.894546674,93.59580999,28.723766361,22.230387349,34.403898512,7.8311538841,0.3603820105,9.5486236234,3.034968642,0.7063497559,2.3335319759,0.9725447171,8.8091858046,0.6851679076,44.782835503,1.4311865118,7.0647854678,1.3317693813,1.9276662515,0.5318338371,12.82774331,0.8980092216,0.5807087684,1.1987609565,1.3066134983,61.275704379,3.3154420222,4.7315714039,1.4968923669,3.3288732031,8.5278225354,1.0807044447,6.1294832579,0.4201252471,6.9868252154,1.3529008439,1.7147841765,1.5508498738,2.4151511156,0.3401995912
26009,Branson,MO,49180,201.44151499,74.165561518,124.82326028,51.305312511,21.789679345,42.801213895,11.725779197,0.3116625155,9.3570892884,8.3810197602,3.6208251745,4.2270306931,0.8369188022,15.357010419,1.6154622589,53.111858563,0.414533425,8.5399130547,1.2166682696,3.8315254853,0.5215644774,14.335112236,0.6859087735,2.6631236777,1.9178152006,4.499751441,42.188143498,5.1962754383,4.7341585619,2.2362358672,1.7188669215,6.9694693991,1.7759230761,4.7706000858,0.4141317841,6.7410169511,1.3893566989,2.4423131374,0.4287328746,3.6413647604,1.1987832882
26010,Brookfield,MO,15133,216.20336483,76.692673314,137.64603017,46.013084663,26.289947533,48.796429674,55.118900384,0.7903950164,13.067398921,3.8681293757,1.4210245367,2.5208377692,2.6326746946,11.354879381,1.3357651888,49.711700496,1.3706820966,7.2209632793,2.8795314256,2.0759345257,0.7639059959,13.896820382,1.0381733953,2.0523469446,1.5372130214,3.3045376698,70.911517415,3.0685348855,6.9657263227,2.904048359,5.4341049735,15.217765235,1.6166780459,11.095565835,0.4516905559,9.2661840621,0.8133151211,3.4796625766,0.863288299,7.5741930637,1.1247123556
26011,Butler,MO,17049,214.42970795,73.930100795,138.07143837,42.89982458,28.228661154,49.828318958,36.911291861,0.9761755427,15.369016041,3.5040415898,1.1899617454,2.7639069439,1.9630805572,15.420604609,1.3267973973,45.781645832,0.9110824071,11.044631967,2.5927390276,2.3465327931,1.3168711933,16.408653685,1.6226265054,1.0196327016,1.8093069762,2.9913672812,72.017123099,4.9359816243,6.4662101994,3.496019461,4.7881447265,12.83356718,3.174510662,10.383239516,1.0730330111,12.896190065,0.8716123424,2.6003853951,0.811374077,2.0568009916,0.5096096229
26012,Cameron,MO,14152,140.74146944,49.552370746,88.97756858,26.27091972,21.387249515,34.744308312,12.786091955,0.26865405,9.1538021995,5.5868660659,1.8054692131,1.0162778304,1.2985573399,5.2248065136,0.4910612679,26.105595261,2.4193888104,7.242885872,2.0025945476,0.9917096293,0.4310846545,17.144579496,2.3651173637,0.8159829379,1.0522776813,1.5973425333,72.361129933,2.4927288548,3.5390572865,1.4428364012,1.7815631127,5.8524162486,1.1974344681,3.7422627595,0.2970833267,4.8179589505,0.5798953966,1.0565876503,0.3755291017,1.3215476984,1.3826906924
26013,Cape Girardeau,MO,127263,149.71783729,45.153455059,102.40743637,40.565537008,20.999530963,30.589667147,8.4504588991,0.6691306388,8.8753499155,4.1679854952,1.9971193928,1.6750142221,1.185648258,8.9592200838,1.5186288115,21.009876828,0.1717586681,4.057401257,4.6573775059,3.2148470019,1.0255771011,16.41704802,2.0056068662,0.9392808967,3.3393209273,3.0667933093,36.291378781,2.8031971334,3.3117827806,1.8705156399,2.3809304079,7.7032676299,0.9948014849,5.6550441677,1.5271306741,4.830641239,0.9855619196,3.4855509597,1.0163923258,2.6913018322,0.8154162249
26014,Carrollton,MO,9295,159.35270183,62.718862647,94.326030807,32.858222544,30.980616271,26.232872247,18.79464311,0.4399453229,16.311656236,4.2079242188,0.5444123622,9.1549822623,1.4783974816,6.1779479442,0.5855282702,41.155841296,0.3832066284,4.6433553258,1.7153425256,0.975099551,0.551327368,15.638381194,0.422537925,0.792276039,0.8772532919,1.461493024,48.301718154,1.8371284143,4.3522012279,1.5600016558,2.071759572,6.2852499342,0.8337439454,3.787386169,7.1341877686,5.3519554171,0.4204077589,0.8780036348,0.3462932156,1.2906102549,0.9752630506
26015,Carthage,MO,29654,150.45504641,58.703285561,86.904572751,37.42488165,17.081597419,25.168248983,8.1419156434,0.3754597398,5.8259630176,4.0010483799,0.4079919486,1.7935138752,1.0309778222,10.82369771,0.4887901694,32.252810722,0.6300593452,3.5996174195,2.5966554825,1.5832483744,0.6627128137,17.206748091,0.4036416109,1.4720113177,1.0345173777,5.5717378922,42.817958765,2.1127850395,5.7649153753,1.6338681562,1.2709973171,9.6935901801,0.3416966817,5.2977009397,1.1187875836,5.9091887217,0.6333131958,1.3573813097,2.1644882727,1.3218569695,0.1028220126
26019,Chillicothe,MO,15195,257.19696878,97.467695307,161.42659698,47.621738662,24.952213,68.659927953,34.53408935,0.6918911643,11.751899695,7.5296301298,1.0685309574,2.8359197772,2.7257297864,15.633466598,1.1432851279,52.549257895,1.1167435892,12.852372323,3.1112936236,1.9436161082,0.9848320109,31.563675065,1.1273391656,1.253919692,1.4134606137,2.862856203,112.64113206,8.2988502194,12.840714626,3.1895746583,3.9767349491,13.149107261,1.9336904875,13.620375648,1.3785992567,9.9472706785,0.8749655395,1.8019343198,0.8040890866,2.3716390896,1.8252543937
26020,Clinton,MO,35651,305.44773947,117.95186953,188.54167813,49.687955748,32.543982472,80.09970288,44.426459575,1.3913415988,21.221452565,4.0578173878,2.047087725,3.8256615102,2.4378785738,12.91891661,1.3061820352,81.897391715,1.0500290952,11.583202057,2.2792008039,7.1348176414,1.121732297,19.214322431,1.8224919631,3.0841973057,2.2249933962,3.6202158254,162.4938279,8.2268197047,10.830450518,7.0928913433,10.515131812,21.135841527,4.1471729403,22.394262093,1.0009211963,13.646467806,0.9123882524,3.025860825,1.0007415311,3.593139472,0.9153743764
26021,Columbia,MO,263503,187.070932,61.479956874,123.02983837,48.060342865,23.829174539,30.90558751,68.688556695,1.1031395237,10.519740061,5.3948969905,1.8035771184,2.3253130659,3.6971802765,4.915621027,2.0779198277,30.444146007,2.2804224788,6.0950318498,3.8780468758,3.6689692903,1.0739670157,19.399346771,1.2070641188,3.3188959943,1.1336172334,4.6987325177,32.60595781,2.7683330201,5.974444262,2.1877039096,5.5374481947,11.403888409,1.0253580349,13.509411326,0.6643642512,8.7038413698,1.4167476989,4.7157845723,1.3616946189,2.095227779,0.7578760043
26022,Crystal City,MO,63415,150.07399182,46.739921573,101.53450712,33.849723019,21.548428831,35.339808087,33.120573542,0.7429519075,9.053374869,5.1100649575,1.2174773711,4.4075194335,2.339271787,3.9176731603,0.8021710044,16.052794103,0.8077688325,4.8599028237,2.6613966725,3.1536989667,1.7551123549,20.350058368,0.6187689123,1.3901307639,1.0258288497,3.1076236326,45.630148865,3.7594882899,5.350712366,3.8895434714,2.4502672113,10.29063438,1.2990583052,7.9396646864,0.6560868019,6.0088889734,0.6473114042,2.0814300542,0.8151885067,2.8348331976,1.2718121114
26023,Dexter,MO,23109,148.02917518,63.57650684,81.625969047,23.896865125,18.964329503,32.535976656,8.3827415513,0.4871802095,7.3179143383,2.5402009084,1.7008593241,1.1837078305,0.7259285093,5.7595267157,0.8767351234,35.299571537,0.2313378111,8.0399216777,2.3630029095,1.4859490504,0.5014085776,19.348647858,1.1287424887,0.7728573517,2.3415202148,1.6121272998,43.129182813,2.3204255664,2.9247729316,1.9568451608,1.7698454496,9.090908087,0.7752342783,3.7625636411,0.9169076155,5.9226644593,0.6369985272,1.8714810965,0.7123657027,2.0965314955,0.5714823007
26025,El Dorado Springs,MO,5002,346.10880339,138.43260511,216.67959941,59.889777021,29.195785663,94.311903203,24.925556419,0.9285087491,16.507653547,14.481941717,1.7659142348,3.8487093581,2.0372054917,17.290784784,1.3973565654,94.216538274,1.2519611293,25.794365011,2.8631006915,2.3099448163,1.1675494791,32.777105684,1.8800853033,1.3062058706,2.5654282315,3.7703791025,161.25822373,12.183085505,9.6978157272,3.5871909456,4.8426900443,13.756122809,2.2727446117,33.515653393,1.0906612024,14.851362943,1.2402973051,3.3229649174,1.2691686326,3.6679124277,0.611150685
26026,Ellington,MO,6696,102.32551942,45.431741048,54.584589834,14.633691991,16.251659623,19.649769715,14.579306849,0.3060932909,5.3545031529,1.7294639748,0.1302932953,1.2280223841,0.7782618506,3.2193158453,0.3080994662,20.477077259,0.52408041,2.560358806,1.1191986489,0.5733774513,0.3486898451,18.541968178,0.307123929,0.6454242382,0.7658105083,1.0754609811,38.417148521,2.2177219364,3.3502505835,1.3645447219,1.4179024241,5.8599959776,0.6364798455,3.7260052776,0.4089300651,6.2853290816,0.5327385161,0.731575957,0.6080980569,0.8559709617,0.5595656727
26027,Excelsior Springs,MO,29084,172.04043316,60.976051496,108.14076519,42.63045472,22.882652469,35.282027632,22.782485971,0.2437192182,10.008001308,16.031670924,1.7253744842,0.826086954,1.9873078025,10.894038234,0.3974756066,39.432973872,0.3337618392,5.3638365595,2.6718156517,0.7530044532,0.8805048317,13.093342372,0.2546750032,1.3082539131,0.6976803413,2.0693052808,50.570459538,2.6532035971,4.4735530632,2.6771770634,2.223660649,8.659571442,1.1019248928,2.23669131,0.3257459831,7.7253070268,0.713314593,0.430743587,0.2735965054,1.9450788169,2.0249034212
26028,Fairfax,MO,5685,198.93794089,79.652766229,116.90307101,27.608001057,29.524573441,47.755893122,35.974438517,0.6175524799,15.958521148,3.428648949,1.8789842816,1.6473142814,1.1605256783,5.3726574134,0.7694081864,56.640704507,0.6482848756,7.5741070296,2.052862308,1.9482499257,0.8711398647,13.114394542,0.8598035051,1.0794762832,1.5991998239,2.4091235509,99.776053507,4.0843024435,7.2833611328,2.9551264582,4.8871180993,12.312991792,1.4171575354,8.192827381,0.4840421467,8.210883743,0.6221377918,2.2777165346,0.7287049847,1.7472200906,1.3262720735
26029,Farmington,MO,74580,232.94198134,90.279975441,140.55661715,43.607328508,26.075783824,47.335682485,36.907130033,1.6685331625,12.824440994,4.749083706,1.3924547516,3.7224431078,2.6878169257,9.1266365352,0.8638435855,45.643687273,2.6043220018,6.3401155794,2.1950306346,1.9063798067,1.127381184,29.294971772,0.6797465439,4.1198325336,1.3761970555,2.606151859,67.722304182,6.3336315748,9.3132391881,2.7954726488,3.7921585629,15.332080833,1.7017684793,19.794569696,0.7158491232,8.2922762681,1.5488429756,2.5443702977,0.8993876016,2.0155378814,1.6810790405
26031,Fredericktown,MO,8679,278.03198568,95.103992036,181.17031472,49.713621727,41.742196798,62.473713639,37.378694871,1.3570197795,27.727811946,4.1484127181,1.6393203937,3.6737637553,2.2539241979,18.732747465,0.9789375056,50.46744868,1.8763632527,8.2831700223,2.4885216974,1.9164946358,1.0779686464,32.243231479,0.9194463806,3.1305816276,2.9114894579,2.7455651591,89.781833387,7.6956571919,12.005532468,3.3614095264,4.1526432712,12.75414765,2.1205523533,15.398497423,0.8099343568,8.8555635038,1.2277074712,2.9419270056,0.9530843646,2.9875608345,2.1913943697
26033,Hannibal,MO,35972,240.32269988,85.831756381,152.18665736,51.440813495,25.575524589,50.842445302,27.392397373,2.5867175823,12.354766561,7.7509560797,3.9741908538,5.2649766129,6.7675628858,8.982070819,2.6194045138,42.538545308,0.6585987799,8.3171069117,3.4408386974,2.9643948401,0.914197001,27.07401713,0.4187458049,3.2761083183,0.8600467202,3.6360125518,67.431601594,7.8813020479,6.7769831249,3.1601611255,6.0934930723,16.589354086,2.27122687,19.92259077,0.4955777257,7.7635009724,0.6252944697,1.5072369536,2.5609879116,2.7613857189,0.3698628279
26034,Harrisonville,MO,22153,188.21281148,59.859885716,125.96514931,38.984206249,26.223800087,43.284428328,36.86991102,1.0288176114,12.886024981,4.0791680142,1.853857423,2.2030807665,1.7136446033,13.292217543,1.2803050041,31.219596301,0.9839644663,9.5965313263,1.9987893929,1.8001865371,1.2131531598,15.576695553,1.7496782352,0.7340941457,1.2976942014,2.6790008308,40.917671133,6.6077837644,5.0815879365,4.1792979744,3.4413394988,13.310732944,2.7527885232,10.804980422,0.8861610937,6.29237018,0.958714252,2.149367946,0.9242314563,1.8034918769,0.3248792449
26035,Hayti,MO,12064,142.88205868,45.705480855,95.401934503,21.407239746,21.14242933,47.279074963,14.294118558,0.3523600178,8.5932097055,2.2124547562,2.3311246783,1.3605451134,0.705002622,4.7444884182,0.8433747742,17.175514019,0.1933341394,14.332801065,2.0808516121,1.9123989542,0.477463261,22.049467817,0.6631672346,0.926611521,2.4031573861,1.3434098706,59.877039854,3.1116275336,5.6715674952,1.9904481,1.893056143,6.8871090756,1.070519335,3.4841755388,0.6542437574,7.4002825775,0.4608937038,1.6043653881,0.4567471967,2.5677300479,0.9331900883
