HSA #,HSA City,State,Resident Population (2010),"Acute Care Hospital Beds per 1,000 Residents (2012)","Hospital-based Registered Nurses per 1,000 Residents (2012)","FTE Hospital Employees per 1,000 Residents (2012)"
23116,Traverse City,MI,167091,1.42183996531821,4.03462693927577,13.2056718259119
23117,Trenton,MI,101644,1.83112372177129,4.28482949308818,14.1947071133181
23118,Troy,MI,133617,1.66270614034147,4.29378416872351,13.3208073517308
23119,Warren,MI,223970,2.17895470705116,4.76178648264613,15.2333748573437
23120,Watervliet,MI,12310,3.2848253530683,4.18925649410812,25.8101558485068
23121,Wayne,MI,152957,2.35360896485508,5.10367072484223,16.7940855578054
23122,West Branch,MI,33864,3.39966691262089,4.58663102280116,19.0788533722516
23124,Wyandotte,MI,130385,2.10495528377942,5.53194999630796,18.0143620227464
23127,Zeeland,MI,28536,1.49545956976363,2.5747603965865,10.6909912369447
24001,Ada,MN,2191,5.42063911230071,5.08172441349598,26.7531934948638
24003,Aitkin,MN,13866,2.25527892407263,5.4456024375977,24.570655742893
24005,Albert Lea,MN,38971,2.04534297477221,4.78866753046168,25.3270699298009
24006,Alexandria,MN,39248,2.49242758145556,4.46026958071161,19.4346689628437
24007,Appleton,MN,2241,5.50118368421681,4.15316583187087,40.7342198621482
24008,Arlington,MN,10921,2.53737656222074,4.19625010463642,18.834389657015
24009,Aurora,MN,6095,1.54215157158615,3.37964483042015,16.0073915964458
24010,Austin,MN,29262,2.03321780590341,6.20209877257003,24.4433789437171
24011,Bagley,MN,8695,3.92002440971555,3.8138579557708,22.0245155233424
24012,Baudette,MN,7800,2.571408833639,5.10431596415583,17.9175711525604
24013,Bemidji,MN,46369,2.94814916152973,4.56371399346972,23.6903361412697
24014,Benson,MN,5127,4.33705614681821,5.21944876707857,23.5211561038159
24015,Bigfork,MN,5068,2.71997523863683,2.13817379032844,22.5634995235596
24016,Blue Earth,MN,9974,2.54188152350252,6.633587443328,27.9727847287431
24017,Brainerd,MN,71695,2.29356993702822,3.50502124708146,19.5898784718011
24018,Breckenridge,MN,25279,1.77859119682398,4.18924292066367,14.8823557156138
24019,Buffalo,MN,39452,1.89942289510509,4.53025008406257,16.2350794358645
24020,Burnsville,MN,182193,1.44623177945323,3.00564148064586,10.1508366223425
24021,Cambridge,MN,41821,1.98650685262692,4.11317824135767,16.8716147744562
24022,Canby,MN,2520,5.92048428434646,9.49755629128776,43.5395286348648
24023,Cannon Falls,MN,8151,2.6905258007173,4.08927965094335,20.6833060495555
24024,Chisago City,MN,42347,1.71530273531971,3.72711354601779,15.6116010475671
24025,Cloquet,MN,16919,2.15297358640237,4.62915568175958,27.2446237129625
24027,Cook,MN,3441,4.73368855245644,7.52165630907984,35.3345017652027
24028,Crookston,MN,21391,2.23063129268121,4.1555456230999,34.140273805242
24029,Crosby,MN,10349,2.54643407146796,6.1282799175242,29.9855388347059
24030,Dawson,MN,3035,5.57279361708788,5.07113233400742,23.2689101011492
24031,Deer River,MN,4703,5.73190897854511,7.39688645431306,54.4582785363309
24032,Detroit Lakes,MN,32504,1.89065465111344,4.8971385404584,21.0191263528541
24033,Duluth,MN,196685,2.13314986557816,4.22916654561413,22.1397546017542
24034,Elbow Lake,MN,6018,2.68557970959228,3.35715001547942,18.2636294288095
24035,Ely,MN,6872,3.09356299287174,5.66081222181674,23.3567586450372
24037,Fairmont,MN,22769,2.49212924198946,5.57058432919439,24.2493620093446
24038,Faribault,MN,35260,2.02401696174638,4.75101894198451,15.798877869267
24039,Farmington,MN,30462,1.10156052140519,2.40989742349484,8.70348334556911
24040,Fergus Falls,MN,30291,2.50183123353054,4.84226315206615,23.9006101645064
24041,Forest Lake,MN,22289,1.80683853857045,3.98652328492608,15.1703883955488
24042,Fosston,MN,3592,3.75545968601364,3.46958007974899,34.4176531303674
24043,Glencoe,MN,13276,2.65828218177194,5.55620150215691,27.8547744695097
24044,Glenwood,MN,5697,3.43773949847673,6.42998765589437,30.3302637704182
24045,Graceville,MN,1774,5.38951238559093,5.32447370287264,38.2424156218767
24046,Grand Marais,MN,5176,2.84497940764413,4.31817464064807,16.7627354513388
24047,Grand Rapids,MN,35966,1.84691560779174,3.22421820549062,17.6513987490907
24048,Granite Falls,MN,9378,3.58979249247932,5.57105489261448,21.6283923764713
24050,Hallock,MN,2049,3.33125393549562,5.25814082752913,31.1671710947994
24052,Hastings,MN,40729,1.47490505369205,3.02222453762079,16.5890940208919
24053,Hendricks,MN,2924,2.7397995062056,5.81457064423012,19.068314199103
24055,Hibbing,MN,32866,2.97236783162225,4.61184399179183,26.4688627161086
24056,Hutchinson,MN,22942,3.21659809909761,5.57454639981734,23.9076175596565
24057,International Falls,MN,10892,3.35012263440876,5.0006480224547,22.6985241028015
24058,Ivanhoe,MN,3095,1.1171705343877,2.01559732615715,7.77396313176723
24059,Jackson,MN,5622,2.95039087167243,5.93799009500071,19.9748766971752
24060,Karlstad,MN,2503,3.28644240126596,6.0639890251914,34.4449854763225
24061,Lake City,MN,4055,4.63819815427996,5.88008173491107,69.3952831430361
24062,Lakefield,MN,2351,4.04103543766541,8.00037318887189,27.6664880756289
24063,Le Sueur,MN,4526,3.91425225776038,5.47999921260634,32.0170492650941
24064,Litchfield,MN,23243,1.89123325409309,3.38878889376065,13.9403484426439
24065,Little Falls,MN,35851,1.5701630597614,3.79834210127592,15.8534528203309
24066,Long Prairie,MN,10938,1.95345262478804,2.72133142314851,18.0617274616379
24067,Luverne,MN,6455,3.06178901917883,8.01115371496417,29.7266164091416
24068,Madelia,MN,3568,4.50728988560149,4.13029205484781,21.5067996929865
24069,Madison,MN,4224,3.54635005348246,5.34799374866998,20.7808985547163
24071,Mankato,MN,82618,1.59682782817981,3.7519895292935,15.5909281870117
24072,Maplewood,MN,106324,1.70248429631465,3.37411646638066,12.3801147396443
24073,Marshall,MN,20790,1.98614707009983,4.18139909155434,18.56339457375
24074,Melrose,MN,4054,4.26446094462881,4.95611314091366,37.2770049776882
24076,Minneapolis,MN,1373788,1.79573858426011,3.86431120708585,14.3499608524144
24077,Montevideo,MN,10663,2.55158154052333,4.66700028540799,22.5217286648694
24078,Monticello,MN,41395,1.43978515802883,4.24757481971756,15.2111308516469
24080,Moose Lake,MN,8263,3.83000007786904,6.25462514616083,32.6090301992372
24081,Mora,MN,21300,2.72814954639762,5.56399962923024,25.0582670248114
24082,Morris,MN,9726,3.03341891392483,5.18210937624099,28.1367038255557
24084,New Prague,MN,41070,1.77856539850472,3.4401181662397,14.5292516150512
24085,New Ulm,MN,25153,1.51381584415503,3.70765292175929,15.0613323756261
24086,Northfield,MN,38180,1.32919876495725,3.21920107523329,12.8584729444701
24087,Olivia,MN,10910,3.0386120112089,4.31704447063385,17.9547045477666
24088,Onamia,MN,7910,3.94434246898163,8.56398004689254,44.2071932265535
24089,Ortonville,MN,5334,3.67251790509908,5.49834721186198,19.7966680498794
24090,Owatonna,MN,32832,1.52592233434552,3.34531191785936,9.44344865146559
24091,Park Rapids,MN,22862,1.65780552846263,4.20573625323595,17.9710469173733
24093,Paynesville,MN,3901,4.41358339681756,8.11156319000293,37.5645269728266
24095,Perham,MN,14205,2.15385240377509,6.38262582983589,22.6737799206749
24096,Pipestone,MN,5987,3.40978447263478,5.33347087207949,26.090366915334
24097,Princeton,MN,36861,2.2375262278947,4.64743236498907,18.758752154652
24098,Red Wing,MN,33679,1.55929934169399,2.04508856698521,16.307473507477
24099,Redwood Falls,MN,8530,3.75740301253973,5.67855864600278,24.9056041138247
24100,Robbinsdale,MN,120391,1.73214534515864,3.31886360843782,16.3658455100376
24101,Rochester,MN,221724,1.38707050865924,4.00572941533756,14.3910011588596
24102,Roseau,MN,10035,3.58613888229593,7.9210317308316,38.9450597320683
24103,Rush City,MN,11379,3.67935636913171,7.86457853682805,32.6006661565043
24104,Sandstone,MN,5047,3.80232449647156,4.46145055920351,31.7400142783299
24105,Sauk Centre,MN,6274,4.23723153566243,5.67518614471192,39.4959897412919
24106,Shakopee,MN,122790,1.27491279890819,2.60666420782218,9.10045878426172
24107,Slayton,MN,8725,2.06976311205653,4.2932577796164,17.0157204722054
24108,Sleepy Eye,MN,6615,3.74626847574837,6.56774575379677,26.3918770193122
24112,Springfield,MN,7967,4.34974208718631,6.22912053519394,24.5888737805653
24113,St. Cloud,MN,200376,1.48168389320199,3.68984729802469,14.5381629010662
24114,St. James,MN,7643,1.86827730243385,3.00611189904157,12.1007902356796
24115,St. Louis Park,MN,143737,1.73412310455751,3.95295493182493,15.0155599722639
24116,St. Paul,MN,654020,1.60345807865087,3.28858513463638,11.8965525239473
24117,St. Peter,MN,19882,1.54713754204568,2.93937223139801,13.7524185351795
24118,Staples,MN,6721,3.90395054887631,15.0011588265188,68.7362096579745
24119,Starbuck,MN,5298,1.71508974696917,3.23195866611786,15.10117108759
24120,Stillwater,MN,38072,1.57984029805812,2.98328553166357,11.758828535676
24121,Thief River Falls,MN,22209,2.10494007615489,5.92032600363018,30.9359919731505
24122,Tracy,MN,2134,7.39568993839202,12.1716296931263,43.3312031025998
24124,Two Harbors,MN,8434,2.35323893389432,3.28843884836533,17.9792122445069
24125,Tyler,MN,2801,4.12266858288785,3.90646613686113,25.3864991567098
24126,Virginia,MN,25463,3.80170620567515,6.89934540423565,28.3027335035149
24127,Wabasha,MN,7687,2.48920742675546,6.42233586037764,24.0651878423523
24128,Waconia,MN,89724,1.58674496822641,3.70787828284665,16.0539578581229
24129,Wadena,MN,17214,2.12342972119222,4.57555945153581,26.4743397680577
24130,Warren,MN,4867,4.56294490303844,5.97875006037066,29.4545536057558
24131,Waseca,MN,13106,2.40340012719389,3.70896421090583,14.1596890467918
24133,Westbrook,MN,2407,1.86356804460229,4.1495513911359,15.5451287913602
24134,Wheaton,MN,2116,7.54513038805453,9.28049327165354,41.3422275320627
24135,Willmar,MN,50714,1.99833859218052,3.17165478886454,12.1305872920202
24136,Windom,MN,9280,3.59456394446897,6.45084985770518,24.3037217995152
24137,Winona,MN,52243,1.49169700834318,3.222752834321,16.8938683893066
24138,Worthington,MN,23671,2.61308956259745,4.85141378821572,18.0594097950961
24141,Redlake,MN,5885,7.02844957669731,9.1112988156965,41.2148104645312
25002,Ackerman,MS,8547,2.98509886543616,4.39643133233767,18.6664728007745
25003,Amory,MS,13039,5.3026180852321,6.87961966975126,20.1641968691256
25004,Batesville,MS,15299,5.71725156810135,7.85222853341838,26.8265177037101
25006,Bay St Louis,MS,36786,2.99589372175979,5.83238078665454,20.175132000586
25007,Belzoni,MS,9375,5.67774072039174,6.19112486642553,24.7631427703891
25008,Biloxi,MS,67114,3.42601792249479,5.47356064320775,18.1359149203636
25009,Booneville,MS,18689,4.00540248543257,5.50103531888453,19.0177604751661
25011,Brookhaven,MS,39420,3.5787537243159,6.39570683566853,20.7308428320102
25012,Calhoun City,MS,5890,4.37114058533916,6.03793119249167,22.3323273453861
25014,Carthage,MS,20604,3.55713613569969,4.65373568417272,17.9841457537841
25015,Centreville,MS,13510,3.99465994432103,5.23025911260629,21.8370519774035
25016,Charleston,MS,9919,2.67024986926117,3.11121169102262,19.8045089985244
25017,Clarksdale,MS,35744,5.58360223891214,4.62840036296984,19.006774576148
25018,Cleveland,MS,34145,4.47102153592277,5.67749938910129,22.4214645910542
25020,Columbia,MS,27088,3.28140545543283,4.63081978057744,16.1247462488245
25021,Columbus,MS,61808,3.39467153639998,4.28159856848652,14.8184921952197
25022,Corinth,MS,44044,2.54992929875152,4.78846670786152,19.1953591669444
25025,Eupora,MS,5710,8.65084500715602,9.92715422390029,45.4381712717004
25026,Fayette,MS,7726,6.852286114241,6.36812766798539,23.8245745170861
25027,Forest,MS,8287,7.16692211886402,12.0905583904823,45.1182811725885
25029,Greenville,MS,51137,4.20316550182179,4.91481064015534,18.8717301599681
25030,Greenwood,MS,42914,4.33974285243312,5.20932000596076,20.9812920242548
25031,Grenada,MS,33165,4.7430456514121,5.01201203610981,20.2749761871528
25032,Gulfport,MS,134864,3.17391908360878,6.06664742692374,20.1597817554139
25033,Hattiesburg,MS,200127,2.77748917872668,4.72217873507179,17.2255209586583
25034,Hazlehurst,MS,19389,1.98266196493933,3.6402383831155,12.7535670143552
25036,Houston,MS,17558,3.70352712046588,4.51933264842955,18.6093687443063
25037,Indianola,MS,17376,5.48654862499097,5.21859510685317,23.2259457441978
25038,Iuka,MS,12044,5.69466492231004,7.03093246259959,28.6100513075944
25039,Jackson,MS,559470,3.38309106457746,5.00206674792571,16.1688134849537
25040,Kilmichael,MS,2677,6.51695979700889,5.12851088790921,23.0874332129024
25041,Kosciusko,MS,16945,4.87649506644811,5.6706134363194,19.1578677892685
25042,Laurel,MS,83595,3.36515671465895,4.75896669825306,21.4541387020145
25044,Lexington,MS,9187,4.0292438538163,5.78687525348505,21.2748840020504
25045,Louisville,MS,19198,3.61294283741154,3.96899709902937,14.7384507170646
25046,Lucedale,MS,36978,2.70809082052438,4.59040311723948,19.4111402085982
25048,Macon,MS,11545,8.15012715558987,8.41065760888159,29.5944767231122
25050,Magee,MS,17326,4.35765107499901,6.00670297141187,24.1934626270086
25051,Magnolia,MS,11234,2.49494246309041,4.32076333614532,14.3876685724827
25052,Marks,MS,1811,11.1455324710114,11.4070183571894,50.088713537436
25053,McComb,MS,38669,3.66195756537491,6.742834248289,22.7450949768536
25054,Meadville,MS,5393,4.90355315536726,8.31288928876165,32.0352445533499
25055,Mendenhall,MS,8697,5.01859476260142,6.28366245096549,24.5021608439274
25056,Meridian,MS,173854,3.72169799471158,5.19053266698029,17.071934081614
25057,Monticello,MS,8378,7.72396537603345,11.9508474158356,43.3603648450226
25059,Natchez,MS,47750,5.10302018019138,5.4231173885637,17.2221559055615
25060,New Albany,MS,24373,4.4555668902467,7.58233751246007,25.8671246545855
25063,Oxford,MS,76331,2.27373952703783,3.66185198229505,12.826713099028
25064,Pascagoula,MS,131938,2.82318021688843,3.21281057072338,13.4581680538831
25066,Picayune,MS,40847,3.46675792272436,6.0284624879132,20.3353664693423
25070,Port Gibson,MS,9604,5.80843711068155,6.65795990440529,24.0502740414813
25071,Prentiss,MS,9094,2.82388633405208,3.40030279566417,14.9022565959021
25072,Quitman,MS,10763,5.29102781764232,7.29541318310658,25.1570531388279
25075,Ripley,MS,22232,3.5095171717112,5.35767986928113,21.8490898031741
25076,Rolling Fork,MS,6322,4.46016326500103,4.50501190242358,17.2011520890519
25077,Ruleville,MS,12074,2.77591180460877,3.56715338342474,20.6560211915057
25082,Starkville,MS,47671,2.21384034515359,2.99186596539221,12.7758731204085
25084,Tupelo,MS,187409,3.01830044639064,4.64248872519238,16.2186183871236
25085,Tylertown,MS,15443,3.61962624252192,5.33734563103644,19.4681946283672
25087,Vicksburg,MS,48773,4.30890519940294,4.97138128505321,17.8397414174397
25089,Waynesboro,MS,20747,4.67363141803071,5.4608689219458,23.8622569330037
25090,West Point,MS,20634,3.82408894432592,4.07483489695005,17.9374022097327
25093,Winona,MS,5475,9.76782391697634,11.521279409877,48.293988104444
25094,Yazoo City,MS,14216,4.94349909818266,7.4366064867354,28.77250643773
26001,Albany,MO,5163,4.27738910785411,7.17715936468448,33.2375921155326
26002,Appleton City,MO,3671,3.12803176150192,4.13756107486552,20.2991656612139
26003,Aurora,MO,13964,2.95236462136381,6.52516910945997,26.4354448772501
26004,Bethany,MO,6602,4.27638940239558,7.79652112122858,34.4120189519599
26005,Blue Springs,MO,89368,2.03923185123131,4.45207616925472,12.3241020303685
26006,Bolivar,MO,38212,1.77169245106052,4.18647441884968,19.2698851886671
26009,Branson,MO,49180,2.55724997454672,5.55239252001047,23.8177493438125
26010,Brookfield,MO,15133,2.89230927731842,4.42864430043846,18.3146444954909
26011,Butler,MO,17049,3.47184921576991,5.89257642603479,21.689841030864
26012,Cameron,MO,14152,2.14454718946945,4.36735109332949,19.2444034817163
26013,Cape Girardeau,MO,127263,1.95451417961158,4.61452221981017,18.3004420909565
26014,Carrollton,MO,9295,2.44403575913748,3.16045201933593,14.916991606704
26015,Carthage,MO,29654,1.82585017221572,4.31619747937657,17.0166762431618
26019,Chillicothe,MO,15195,3.500349017384,7.86467953061219,29.9945154436864
26020,Clinton,MO,35651,3.86561916861683,8.58916810748633,33.1769594596699
26021,Columbia,MO,263503,1.89099802155397,3.87483784119831,14.3844117387198
26022,Crystal City,MO,63415,2.41573894469184,4.90949893579818,17.620431644842
26023,Dexter,MO,23109,2.71629683981882,4.11401139816735,15.9369811532088
26025,El Dorado Springs,MO,5002,6.5855619199574,9.80018425313756,44.6562465275638
26026,Ellington,MO,6696,3.13079138784087,3.25079590867972,10.5671825719764
26027,Excelsior Springs,MO,29084,2.48686278497917,4.67349193268456,17.5265929724555
26028,Fairfax,MO,5685,4.04389303928474,8.43080695217941,27.5358313685283
26029,Farmington,MO,74580,3.42808121925918,6.22513928578701,20.1292766786646
26031,Fredericktown,MO,8679,4.56133567763027,7.88000085641397,35.1792919770814
26033,Hannibal,MO,35972,2.44240175699815,5.0822997855721,20.6112033328973
26034,Harrisonville,MO,22153,1.6284723218123,4.86155001237057,16.9467341664713
26035,Hayti,MO,12064,6.97689453768544,5.85019045922672,35.6793316411786
26036,Hermann,MO,4641,4.82503071206156,7.33064472547267,31.2421021519694
26037,Houston,MO,14350,3.68526844447479,7.15828805213096,30.4158633085899
26038,Independence,MO,129360,2.27594519531704,5.12081223103451,14.1352656664094
26039,Jefferson City,MO,170128,1.97821378555091,4.52928428025916,17.4781902218238
26040,Joplin,MO,153162,2.78363313540467,5.70201278536115,20.2561775224749
26041,Kansas City,MO,616627,2.41323920796276,6.38442291418323,20.0971677366178
26042,Kennett,MO,22642,4.42007215984631,5.72364571585786,20.2639596289955
26043,Kirksville,MO,39012,3.52084040420596,5.6946404404589,20.5694134922232
26045,Lake Saint Louis,MO,79387,2.06098973477492,4.43008513737004,12.2813319533598
26046,Lamar,MO,12402,2.77961591281928,4.88063813833287,23.1433819972444
26048,Lees Summit,MO,79304,1.56646568175347,3.67064837610815,10.8853251284454
26049,Lexington,MO,19426,2.49687762203394,5.49572686088504,18.3763392549008
26050,Liberty,MO,98398,1.94143099934445,3.99711549581843,13.5179302948527
26052,Louisiana,MO,18516,2.55661435288494,4.63963946036529,17.6906773583032
26053,Macon,MO,10506,2.73718472153996,4.5480483797146,19.0546936460305
26056,Marshall,MO,23370,2.87648810917744,6.72478849260369,25.7657972597517
26057,Maryville,MO,23370,2.89646850209101,5.26642116974108,23.7512462986633
26058,Memphis,MO,4843,3.97079102820135,5.53695938491728,28.0077447835356
26059,Mexico,MO,35483,2.04204793088138,3.9661051108269,16.4375940784812
26060,Milan,MO,4590,4.6823798440164,4.79592108092038,19.4940076288767
26064,Neosho,MO,33113,2.72695105167804,5.96439535211539,22.2427044659853
26065,Nevada,MO,17975,2.82351748328074,6.35605943511473,25.2304972475395
26066,North Kansas City,MO,198804,1.63821206570719,4.33815117907943,14.0478967987001
26067,Osage Beach,MO,40760,2.3118376978673,6.08722174388822,23.8318292712793
26068,Osceola,MO,6134,8.22832861635834,9.97880004101899,43.2201863429509
26069,Perryville,MO,18971,2.13505221504602,4.95623756246641,21.8415137624834
26070,Pilot Knob,MO,10630,4.21569002309116,6.61275004677009,21.7601634813473
26071,Poplar Bluff,MO,95071,4.60650992271258,5.99570014857454,20.8088597983588
26072,Potosi,MO,15974,3.16039780341089,6.80207415646873,25.6765175184701
26073,Richmond,MO,9883,4.71637047315016,8.76795410725754,36.3561949324794
26074,Rolla,MO,113702,2.39593441519537,4.77097915951163,18.0573554020375
26075,Salem,MO,15657,3.79688570689177,6.43363865558058,25.7955843850505
26076,Sedalia,MO,51450,2.45929585606791,4.61954182677437,17.6315202137921
26077,Sikeston,MO,52468,4.0245405518217,6.33848785917507,24.9800928030163
26078,Smithville,MO,27477,1.88303893091506,4.29707938909996,14.2697534441249
26079,Springfield,MO,617103,1.85071929062542,4.34955564438133,18.7229870790616
26080,St. Charles,MO,192357,2.26322796187014,3.95226895459928,11.2586625426775
26081,St. Joseph,MO,131591,2.23200649011415,4.69465266342741,22.1180227741133
26082,St. Louis,MO,1715608,2.49627152603352,4.88814748614095,14.5369332197588
26084,Ste Genevieve,MO,18145,2.59198179852683,5.59251021390082,22.4877653960139
26088,Trenton,MO,12614,3.57516509585548,6.96368500276003,28.3942647529766
26089,Troy,MO,52566,2.1449248798599,4.27640183450421,15.0442196793156
26090,Unionville,MO,4979,4.03057372220792,5.70959361747373,22.8064518456813
26091,Warrensburg,MO,51251,2.01444103621179,4.22607786627486,14.5867338855751
26093,West Plains,MO,57969,1.68507074024819,3.99904768605484,17.6524707598146
27001,Anaconda,MT,9298,2.70022153071477,5.54377735772869,22.4410059617367
27002,Baker,MT,2890,3.33322177815717,4.67506631440483,16.6046129916795
27005,Billings,MT,189298,2.20152012852486,3.76572805154137,17.8855901728384
27006,Bozeman,MT,89513,0.987874967220705,2.57519858339219,12.3931396713015
27007,Butte,MT,37730,1.62081474650768,4.10882859263802,14.5904656676576
27008,Chester,MT,2339,9.59562164556701,6.31796078907792,37.5048299194314
27012,Conrad,MT,6153,4.14258808019804,5.50625961797778,20.7102125470992
27014,Cut Bank/Browning,MT,3802,5.92358412005706,10.2680018728133,40.8503801687621
27015,Deer Lodge,MT,5596,3.37840933099505,4.46643767668866,18.3152484209277
27016,Dillon,MT,11826,2.23698841620353,4.29149899684126,20.0003534753341
27017,Ennis,MT,3108,3.31145288862172,4.30264746159082,21.6812758762389
27020,Glasgow,MT,7369,3.33812751073856,5.25302112498321,25.0030559822917
27021,Glendive,MT,9983,2.7695892645861,5.04538191895699,25.1349186003208
27022,Great Falls,MT,99930,2.73038598423591,4.51726901979418,17.0390745038167
27023,Hamilton,MT,26054,1.65934792032931,4.75561879988527,21.5046473657712
27024,Hardin,MT,7445,6.79319299792405,10.3146090480732,47.6432785047218
27026,Havre,MT,22587,2.80056129628792,8.13837638346013,34.5406225742772
27027,Helena,MT,71592,1.37868125092064,3.10133109145681,13.9976198262302
27028,Kalispell,MT,69639,1.54804849097854,4.63664284424158,21.0443725155201
27029,Lewistown,MT,12080,2.62577440738096,6.05444399081171,24.2265170875471
27030,Libby,MT,13466,2.44569094400504,4.7287761849002,24.7969178212807
27031,Livingston,MT,15636,2.02597614264232,4.85250103566796,22.6857373598032
27032,Malta,MT,4253,2.20722135953838,3.71817062917398,20.143254686147
27033,Miles City,MT,15827,1.88165046967333,4.91813403164269,17.2841068140697
27034,Missoula,MT,134750,1.65218866769283,3.42271083319793,13.5537022030912
27036,Plains,MT,11413,1.67277503224614,3.2065790212946,13.2827146541094
27037,Plentywood,MT,3384,5.8435186316492,7.35465333831962,39.9057842618786
27038,Polson,MT,10504,3.21172001847299,7.49788998160511,32.1132368147373
27039,Poplar,MT,4298,7.28031310829101,5.67895108333323,37.7068625586107
27040,Red Lodge,MT,4481,2.10011322278297,3.45637554081623,18.9166105790064
27041,Ronan,MT,8949,2.78040921519278,7.22197824128671,28.879165149061
27043,Scobey,MT,1751,9.27023965434637,6.82525984983658,43.21512618009
27044,Shelby,MT,5324,5.14540064096218,5.19892760703806,26.7966266255826
27045,Sheridan,MT,2003,2.97428775386652,4.6464673372684,23.9050527063664
27046,Sidney,MT,12788,2.17619879939593,5.60977383685531,27.940383807756
27047,Superior,MT,2136,2.70068103706581,6.52333207178162,25.1203934920486
27049,Townsend,MT,2077,10.89568306203,11.6447566046845,53.296020175796
27051,White Sulphur Springs,MT,1891,10.6514694247162,5.61613902403042,34.8642072165385
27052,Whitefish,MT,30676,1.35485854666331,4.20820039720275,17.2624611575156
27053,Wolf Point,MT,4549,6.50145208538743,8.42385018395726,39.7175282523967
27054,Browning,MT,9597,6.24734044569777,6.00428060593549,31.187518768711
28001,Ainsworth,NE,3969,6.40061710745795,7.50310621556127,27.131500959862
28002,Albion,NE,5505,3.97513176477514,7.10633336915635,30.4971364010125
28003,Alliance,NE,11308,3.04818118872936,7.06072818674147,29.3836618971545
28004,Alma,NE,3423,3.71793514819001,4.37488521181513,16.8909888961352
28005,Atkinson,NE,3555,5.09267846960574,6.60924092534697,30.1142048034817
28006,Auburn,NE,7248,3.5799722992233,6.18420218199026,20.2226579531562
28007,Aurora,NE,9124,1.78435680783878,4.03092053765431,19.4652693949174
28008,Bassett,NE,1526,8.77278408745769,6.52280062861973,27.4528317344375
28009,Beatrice,NE,19586,2.4591063594562,6.43422291765455,22.7678696042858
28010,Benkelman,NE,2008,4.45716245810036,5.095251107472,23.5518218853977
28011,Blair,NE,19737,2.33915198477916,5.87091067037545,21.1027959061321
28013,Broken Bow,NE,8590,3.22408982165507,4.83429759828141,15.0467756307917
28014,Callaway,NE,2827,3.48000546896947,5.21109658339992,18.1298246872611
28015,Cambridge,NE,10423,2.08559308690019,2.04235532943858,13.2696893336251
28016,Central City,NE,5230,3.66332958734711,5.12886408873601,18.7708316100761
28017,Chadron,NE,6169,4.01847677258775,5.5093878256157,27.7781304183882
28018,Columbus,NE,32237,2.35044418793404,5.65845015482046,18.8158186380751
28019,Cozad,NE,7155,3.47384534610319,4.24396230455022,20.2153870421462
28020,Crawford,NE,3013,2.0135795546812,2.61612296351814,14.7776144890813
28021,Creighton,NE,3106,2.55392876823316,4.65521562163485,16.4809898436069
28022,Crete,NE,7518,3.24390162093914,4.79087494284613,19.0388003471307
28023,David City,NE,8395,3.00667457387317,4.60884805273963,17.594305512961
28024,Fairbury,NE,9043,2.7707807495899,4.69386900949758,16.0060985940509
28025,Falls City,NE,6355,3.38803684452432,5.78410798165714,23.6738864355721
28026,Franklin,NE,1803,5.0915430902387,7.73978731967509,30.9437626565341
28027,Fremont,NE,39901,2.60966302451561,4.8634504203801,16.1508373518009
28030,Geneva,NE,5890,2.71067626914009,3.69179989321856,15.8016276698327
28031,Genoa,NE,3735,3.49539880044176,5.55471603950718,20.3398222741671
28032,Gordon,NE,5469,4.77731072029565,5.6267077648663,28.1182662073988
28033,Gothenburg,NE,3798,3.51192592611187,7.10135881794849,22.4312679253053
28034,Grand Island,NE,66912,2.39158009615494,3.89317641087109,14.9547662674449
28035,Grant,NE,2970,5.12087387306383,5.84157799341483,40.5945888678543
28036,Hastings,NE,39880,2.36733214906417,6.24576421803795,22.3701349257026
28037,Hebron,NE,5228,3.15184724243591,3.65487552876584,20.6259770265315
28038,Henderson,NE,2436,2.45035358206951,3.0017373864539,16.758613249287
28039,Holdrege,NE,11232,4.28590779856313,7.61063862603623,27.93267472554
28040,Humboldt,NE,2008,4.88051483576419,7.57670558471,29.2566221426241
28041,Imperial,NE,3966,6.56296766421292,8.70089717651717,32.3445263477042
28042,Kearney,NE,47524,2.11860718709067,4.36955504113575,12.0917183326092
28043,Kimball,NE,3821,5.33260724972934,6.39272297505522,27.8138710311614
28044,Lexington,NE,13373,2.47606055729557,4.20363610069035,16.5684597671498
28045,Lincoln,NE,317608,1.68047494562052,3.52790653795819,10.9974827129627
28046,Lynch,NE,2099,11.6960418915842,13.5156129569514,47.2198411789723
28047,McCook,NE,11255,3.44625903884298,6.69113680924056,26.4518595666159
28048,Minden,NE,6489,2.2886759203393,5.56670959218172,19.0686440407299
28049,Nebraska City,NE,9734,2.53923403445515,4.97192528570304,17.2288599379826
28050,Neligh,NE,6685,4.12145080242772,5.50708072120324,24.0394031559117
28051,Norfolk,NE,48514,1.93788580427645,3.49986497921054,14.5613206123235
28052,North Platte,NE,40554,2.8243134941149,7.25248082145117,51.2400945047848
28053,O'Neill,NE,7698,3.48660024558194,7.35955245263176,28.0773301422596
28054,Oakland,NE,4190,4.5793069593492,6.87083260645159,22.933299158467
28055,Ogallala,NE,8828,3.35255789430812,6.17407093610382,23.4897904756945
28056,Omaha,NE,704411,2.1213478333957,5.5636411725427,15.9005006471416
28057,Ord,NE,6309,3.7327331326087,5.60663881292567,33.9720656168647
